request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
11617,p,0.003780,0.048200,0.019200,53.199219,71.179849
11618,p,0.003780,0.012350,0.022000,74.248535,38.129849
11619,dp,0.002464,0.040300,0.018500,84.108643,61.264344
11620,s,0.023128,0.004450,0.021500,22.302490,49.078351
11621,p,0.003780,0.061050,0.019200,41.593506,84.029849
11622,ss,0.018821,0.004400,0.018500,50.738281,41.720769
11623,dss,0.002842,0.005000,0.021500,57.763428,29.341615
11624,ddss,0.002785,0.005150,0.021500,64.805664,29.435416
11625,s,0.023128,0.143650,0.019200,6.527588,185.978351
11626,s,0.023128,0.005450,0.022000,13.687744,50.578351
11627,ss,0.018821,0.118250,0.018500,20.927490,155.570769
11628,d,0.002385,0.096150,0.019200,28.441162,117.735393
11629,p,0.003780,0.154250,0.022000,47.937988,180.029849
11630,s,0.023128,0.026750,0.021500,9.022217,71.378351
11631,d,0.002385,0.026950,0.021500,16.258789,50.835393
11632,ds,0.002343,0.100850,0.022000,23.615234,125.192513
11633,d,0.002385,0.016500,0.021500,30.736084,40.385393
11634,sds,0.018566,0.017050,0.019200,37.791504,54.816086
11635,p,0.003780,0.016650,0.020000,30.613281,40.429849
11636,p,0.003780,0.049250,0.022000,51.145508,75.029849
11637,p,0.003780,0.048300,0.021500,71.646484,73.579849
11638,d,0.002385,0.005050,0.020000,81.062744,27.435393
11639,p,0.003780,0.017450,0.020000,99.448242,41.229849
11640,s,0.023128,0.116850,0.020000,6.475342,159.978351
11641,d,0.002385,0.008800,0.020000,13.986328,31.185393
11642,pd,0.002977,0.007550,0.018500,33.025879,29.027001
11643,p,0.003780,0.004950,0.020000,53.776367,28.729849
11644,p,0.003780,0.033950,0.018500,74.286621,56.229849
11645,s,0.023128,0.061250,0.018500,6.572754,102.878351
11646,s,0.023128,0.130600,0.018500,13.376465,172.228351
11647,p,0.003780,0.004800,0.022000,31.748047,30.579849
11648,ds,0.002343,0.038800,0.022000,40.996826,63.142513
11649,s,0.023128,0.035400,0.021500,47.784668,80.028351
11650,d,0.002385,0.064500,0.019200,6.771973,86.085393
11651,pd,0.002977,0.064400,0.022000,25.682129,89.377001
11652,ppd,0.002827,0.044100,0.021500,46.609863,68.426719
11653,p,0.003780,0.017350,0.019200,67.245605,40.329849
11654,p,0.003780,0.007500,0.022000,87.901855,33.279849
11655,d,0.002385,0.011150,0.020000,23.869629,33.535393
11656,s,0.023128,0.005000,0.020000,33.336426,48.128351
11657,pd,0.002977,0.009750,0.022000,53.225342,34.727001
11658,d,0.002385,0.032000,0.018500,63.137207,52.885393
11659,d,0.002385,0.073800,0.020000,70.462402,96.185393
11660,d,0.002385,0.063650,0.020000,6.624756,86.035393
11661,pd,0.002977,0.085050,0.020000,25.843994,108.027001
11662,s,0.023128,0.007650,0.020000,35.040039,50.778351
11663,p,0.003780,0.088250,0.020000,53.407715,112.029849
11664,p,0.003780,0.018650,0.022000,74.677490,44.429849
11665,p,0.003780,0.088900,0.020000,23.506836,112.679849
11666,d,0.002385,0.048550,0.019200,32.789795,70.135393
11667,p,0.003780,0.008900,0.022000,51.041260,34.679849
11668,d,0.002385,0.058850,0.019200,60.207275,80.435393
11669,sp,0.018754,0.011450,0.019200,66.997314,49.403690
11670,p,0.003780,0.114500,0.018500,28.999268,136.779849
11671,p,0.003780,0.044000,0.022000,49.482422,69.779849
11672,dp,0.002464,0.004300,0.022000,58.814697,28.764344
11673,p,0.003780,0.008200,0.019200,77.000488,31.179849
11674,sp,0.018754,0.024400,0.020000,86.206055,63.153690
11680,s,0.023128,0.098150,0.019200,11.382812,140.478351
11681,s,0.023128,0.078550,0.021500,19.976807,123.178351
11682,p,0.003780,0.004300,0.020000,38.971191,28.079849
11683,d,0.002385,0.075550,0.020000,48.515625,97.935393
11684,sp,0.018754,0.008450,0.021500,55.632080,48.703690
11685,s,0.023128,0.004750,0.020000,23.290283,47.878351
11686,s,0.023128,0.087250,0.018500,30.940918,128.878351
11687,ps,0.002840,0.004550,0.022000,49.191406,29.389786
11688,p,0.003780,0.020350,0.022000,69.851562,46.129849
11689,p,0.003780,0.046050,0.022000,90.925537,71.829849
11675,p,0.003780,0.071850,0.022000,35.895020,97.629849
11676,d,0.002385,0.004900,0.020000,45.490479,27.285393
11677,sp,0.018754,0.023000,0.020000,52.872803,61.753690
11678,d,0.002385,0.120250,0.018500,61.078613,141.135393
11679,d,0.002385,0.028550,0.022000,69.101318,52.935393
11690,p,0.003780,0.004200,0.020000,18.949707,27.979849
11691,p,0.003780,0.066450,0.020000,39.321045,90.229849
11692,s,0.023128,0.012350,0.021500,48.479248,56.978351
11693,pp,0.002838,0.056300,0.019200,66.607178,78.338325
11694,p,0.003780,0.080850,0.020000,87.507324,104.629849
11695,d,0.002385,0.005150,0.020000,11.643066,27.535393
11696,sd,0.018668,0.006900,0.020000,18.626465,45.567773
11697,s,0.023128,0.011200,0.019200,25.535889,53.528351
11698,d,0.002385,0.026350,0.019200,32.796631,47.935393
11699,d,0.002385,0.104200,0.018500,40.005127,125.085393
11700,d,0.002385,0.014850,0.019200,6.761475,36.435393
11701,p,0.003780,0.077100,0.018500,25.250488,99.379849
11702,s,0.023128,0.034850,0.020000,34.538574,77.978351
11703,dd,0.002426,0.020400,0.022000,41.690674,44.825915
11704,s,0.023128,0.005450,0.018500,48.521240,47.078351
11705,s,0.023128,0.061150,0.019200,6.423340,103.478351
11706,d,0.002385,0.012900,0.021500,13.708496,36.785393
11707,ss,0.018821,0.086500,0.020000,20.627197,125.320769
11708,p,0.003780,0.059750,0.020000,39.741943,83.529849
11709,p,0.003780,0.013650,0.022000,60.412109,39.429849
11715,p,0.003780,0.005000,0.022000,34.504639,30.779849
11716,p,0.003780,0.026300,0.020000,55.274902,50.079849
11717,p,0.003780,0.024100,0.020000,75.875488,47.879849
11718,p,0.003780,0.004900,0.019200,96.479492,27.879849
11719,p,0.003780,0.012650,0.020000,117.120117,36.429849
11720,d,0.002385,0.079300,0.021500,6.795410,103.185393
11721,s,0.023128,0.008750,0.021500,16.223145,53.378351
11722,d,0.002385,0.005100,0.022000,23.554199,29.485393
11723,ps,0.002840,0.016700,0.020000,42.518799,39.539786
11724,dps,0.002445,0.013900,0.020000,52.143555,36.344936
11725,p,0.003780,0.027050,0.018500,33.722656,49.329849
11726,d,0.002385,0.004150,0.020000,43.148926,26.535393
11727,p,0.003780,0.013350,0.021500,62.224365,38.629849
11728,d,0.002385,0.004800,0.020000,71.754395,27.185393
11729,s,0.023128,0.101550,0.021500,78.674072,146.178351
11710,d,0.002385,0.016900,0.019200,8.554688,38.485393
11711,dd,0.002426,0.005300,0.019200,17.631836,26.925915
11712,ddd,0.002493,0.003950,0.022000,25.560303,28.443417
11713,p,0.003780,0.015350,0.020000,45.966553,39.129849
11714,s,0.023128,0.131650,0.018500,55.659180,173.278351
11730,s,0.023128,0.107000,0.021500,15.765869,151.628351
11731,p,0.003780,0.084650,0.018500,36.913086,106.929849
11732,p,0.003780,0.004900,0.018500,57.604492,27.179849
11733,pp,0.002838,0.048200,0.020000,78.123291,71.038325
11734,ps,0.002840,0.074300,0.021500,99.213867,98.639786
11735,d,0.002385,0.017800,0.019200,23.560303,39.385393
11736,d,0.002385,0.080200,0.021500,31.695557,104.085393
11737,d,0.002385,0.099150,0.018500,38.814941,120.035393
