request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
147,p,0.003780,0.096050,0.020000,44.190186,119.829849
148,s,0.023128,0.082700,0.020000,53.400879,125.828351
149,d,0.002385,0.073450,0.022000,60.802002,97.835393
150,p,0.003780,0.004500,0.020000,33.810059,28.279849
151,s,0.023128,0.006200,0.021500,43.689453,50.828351
152,d,0.002385,0.101700,0.021500,51.059814,125.585393
153,p,0.003780,0.052250,0.018500,70.718994,74.529849
154,s,0.023128,0.007850,0.021500,80.403320,52.478351
155,p,0.003780,0.004200,0.022000,28.477295,29.979849
156,p,0.003780,0.005700,0.022000,52.630371,31.479849
157,s,0.023128,0.100750,0.019200,62.875000,143.078351
158,p,0.003780,0.004250,0.019200,83.244873,27.229849
159,d,0.002385,0.033200,0.020000,93.915771,55.585393
160,p,0.003780,0.014300,0.022000,22.666016,40.079849
161,s,0.023128,0.015050,0.018500,33.638428,56.678351
162,p,0.003780,0.011900,0.021500,56.521973,37.179849
163,s,0.023128,0.062500,0.019200,67.415283,104.828351
164,p,0.003780,0.004400,0.020000,91.159668,28.179849
165,d,0.002385,0.004900,0.022000,6.688721,29.285393
166,p,0.003780,0.008950,0.020000,26.289795,32.729849
167,s,0.023128,0.028300,0.019200,35.665283,70.628351
168,s,0.023128,0.003800,0.022000,42.433105,48.928351
169,d,0.002385,0.101700,0.019200,49.643799,123.285393
170,d,0.002385,0.004550,0.021500,12.563477,28.435393
171,s,0.023128,0.007850,0.020000,19.708496,50.978351
172,p,0.003780,0.024000,0.019200,38.787109,46.979849
173,p,0.003780,0.005150,0.020000,59.796875,28.929849
174,p,0.003780,0.037300,0.021500,82.113037,62.579849
180,p,0.003780,0.005900,0.018500,18.189941,28.179849
181,s,0.023128,0.008100,0.018500,27.738281,49.728351
182,d,0.002385,0.070650,0.019200,35.722412,92.235393
183,d,0.002385,0.100350,0.019200,43.162842,121.935393
184,p,0.003780,0.080700,0.021500,63.122070,105.979849
175,s,0.023128,0.005200,0.018500,18.030518,46.828351
176,s,0.023128,0.009200,0.020000,26.004883,52.328351
177,p,0.003780,0.054350,0.018500,47.155762,76.629849
178,s,0.023128,0.115350,0.018500,57.172363,156.978351
179,p,0.003780,0.085950,0.022000,79.236328,111.729849
185,p,0.003780,0.004350,0.021500,25.754883,29.629849
186,d,0.002385,0.014750,0.018500,35.444336,35.635393
187,s,0.023128,0.043500,0.021500,42.658447,88.128351
188,d,0.002385,0.099400,0.019200,50.078857,120.985393
189,s,0.023128,0.082700,0.018500,57.781738,124.328351
190,d,0.002385,0.007850,0.021500,12.973877,31.735393
191,s,0.023128,0.012100,0.020000,20.074219,55.228351
192,d,0.002385,0.035000,0.019200,27.324707,56.585393
193,s,0.023128,0.022850,0.021500,34.150391,67.478351
194,p,0.003780,0.111600,0.020000,53.296387,135.379849
195,d,0.002385,0.004750,0.022000,7.418945,29.135393
196,s,0.023128,0.013700,0.022000,16.113037,58.828351
197,d,0.002385,0.048150,0.021500,24.462402,72.035393
198,s,0.023128,0.091550,0.021500,32.024170,136.178351
199,p,0.003780,0.085050,0.022000,51.056152,110.829849
200,p,0.003780,0.005050,0.021500,18.762207,30.329849
201,p,0.003780,0.012100,0.022000,40.033691,37.879849
202,p,0.003780,0.078350,0.022000,60.769287,104.129849
203,p,0.003780,0.005000,0.022000,82.873779,30.779849
204,s,0.023128,0.045550,0.021500,93.095215,90.178351
205,d,0.002385,0.009200,0.018500,11.889160,30.085393
206,s,0.023128,0.011800,0.021500,20.772461,56.428351
207,p,0.003780,0.017850,0.021500,41.404053,43.129849
208,d,0.002385,0.008600,0.020000,51.109863,30.985393
209,s,0.023128,0.071850,0.020000,58.220459,114.978351
210,s,0.023128,0.004950,0.021500,6.633057,49.578351
211,d,0.002385,0.005750,0.019200,13.812256,27.335393
212,s,0.023128,0.022800,0.021500,20.719238,67.428351
213,d,0.002385,0.137600,0.019200,27.925781,159.185393
214,s,0.023128,0.052600,0.020000,35.018555,95.728351
215,p,0.003780,0.004850,0.020000,20.701660,28.629849
216,d,0.002385,0.015500,0.019200,33.313477,37.085393
217,p,0.003780,0.077550,0.019200,51.930664,100.529849
218,s,0.023128,0.008050,0.020000,61.143799,51.178351
219,s,0.023128,0.096200,0.021500,67.977051,140.828351
225,p,0.003780,0.006150,0.019200,33.389160,29.129849
226,p,0.003780,0.054550,0.018500,54.766602,76.829849
227,p,0.003780,0.086500,0.019200,75.712158,109.479849
228,d,0.002385,0.006000,0.020000,85.045166,28.385393
229,s,0.023128,0.038800,0.022000,92.071777,83.928351
230,d,0.002385,0.004250,0.022000,23.648193,28.635393
231,d,0.002385,0.012650,0.020000,31.428711,35.035393
232,s,0.023128,0.018500,0.020000,38.434570,61.628351
233,d,0.002385,0.082700,0.022000,45.527588,107.085393
234,s,0.023128,0.078300,0.022000,52.477783,123.428351
220,s,0.023128,0.005550,0.018500,11.143311,47.178351
221,d,0.002385,0.015700,0.021500,19.498047,39.585393
222,d,0.002385,0.022650,0.022000,27.027100,47.035393
223,d,0.002385,0.022750,0.018500,34.323486,43.635393
224,d,0.002385,0.053900,0.019200,41.380371,75.485393
235,d,0.002385,0.007200,0.018500,22.895996,28.085393
236,d,0.002385,0.027450,0.020000,30.709717,49.835393
237,s,0.023128,0.024100,0.019200,37.484863,66.428351
238,d,0.002385,0.062750,0.019200,44.631836,84.335393
239,s,0.023128,0.094850,0.022000,51.560059,139.978351
240,s,0.023128,0.004650,0.020000,8.642090,47.778351
241,p,0.003780,0.015650,0.018500,27.967285,37.929849
242,p,0.003780,0.008800,0.019200,48.268066,31.779849
243,s,0.023128,0.131100,0.020000,57.552490,174.228351
244,d,0.002385,0.005300,0.019200,64.611084,26.885393
245,d,0.002385,0.005250,0.019200,6.863037,26.835393
246,p,0.003780,0.016750,0.020000,26.806396,40.529849
247,s,0.023128,0.096050,0.022000,35.823242,141.178351
248,d,0.002385,0.004050,0.021500,42.855225,27.935393
249,s,0.023128,0.026700,0.022000,50.070557,71.828351
250,d,0.002385,0.004550,0.018500,20.723389,25.435393
251,d,0.002385,0.020900,0.021500,28.275146,44.785393
252,p,0.003780,0.061450,0.020000,46.389648,85.229849
253,d,0.002385,0.004500,0.020000,55.727539,26.885393
254,d,0.002385,0.041600,0.020000,62.875977,63.985393
255,s,0.023128,0.005550,0.019200,10.374756,47.878351
256,p,0.003780,0.017350,0.021500,29.952393,42.629849
257,p,0.003780,0.092300,0.020000,50.279297,116.079849
258,d,0.002385,0.025100,0.021500,59.827148,48.985393
259,d,0.002385,0.004150,0.018500,66.826660,25.035393
265,p,0.003780,0.004750,0.021500,18.161133,30.029849
266,s,0.023128,0.013700,0.020000,27.198975,56.828351
267,p,0.003780,0.075250,0.020000,45.145996,99.029849
268,s,0.023128,0.004550,0.018500,54.489258,46.178351
269,p,0.003780,0.027950,0.021500,72.902344,53.229849
260,d,0.002385,0.007900,0.021500,10.910645,31.785393
261,d,0.002385,0.020100,0.018500,18.191895,40.985393
262,d,0.002385,0.022650,0.021500,25.412598,46.535393
263,s,0.023128,0.015250,0.020000,32.615967,58.378351
264,s,0.023128,0.089200,0.019200,39.665283,131.528351
270,d,0.002385,0.004850,0.019200,23.745117,26.435393
271,s,0.023128,0.009850,0.022000,31.062744,54.978351
272,d,0.002385,0.091550,0.022000,38.344238,115.935393
273,p,0.003780,0.085700,0.021500,57.021240,110.979849
274,p,0.003780,0.005150,0.020000,77.577393,28.929849
275,p,0.003780,0.004450,0.021500,17.629395,29.729849
276,d,0.002385,0.012300,0.021500,27.132080,36.185393
277,p,0.003780,0.084550,0.022000,45.680176,110.329849
278,s,0.023128,0.003850,0.021500,54.701660,48.478351
279,p,0.003780,0.087650,0.020000,72.833984,111.429849
280,p,0.003780,0.003950,0.020000,21.936523,27.729849
281,d,0.002385,0.008750,0.019200,31.883057,30.335393
282,p,0.003780,0.022800,0.021500,50.645020,48.079849
283,p,0.003780,0.004900,0.021500,71.161621,30.179849
284,s,0.023128,0.007600,0.020000,80.244385,50.728351
285,p,0.003780,0.007400,0.018500,17.645508,29.679849
286,d,0.002385,0.015750,0.018500,27.154297,36.635393
287,p,0.003780,0.003800,0.022000,46.339600,29.579849
288,d,0.002385,0.004300,0.019200,56.223877,25.885393
289,d,0.002385,0.021250,0.021500,63.509521,45.135393
290,s,0.023128,0.004250,0.019200,6.339355,46.578351
291,s,0.023128,0.017850,0.022000,13.208252,62.978351
292,d,0.002385,0.038850,0.022000,20.597656,63.235393
293,s,0.023128,0.041100,0.019200,27.570557,83.428351
294,s,0.023128,0.069000,0.018500,34.519531,110.628351
295,p,0.003780,0.004850,0.022000,21.441895,30.629849
296,s,0.023128,0.029250,0.022000,31.313721,74.378351
297,d,0.002385,0.041950,0.021500,38.642334,65.835393
298,p,0.003780,0.062500,0.021500,57.501221,87.779849
299,s,0.023128,0.004450,0.020000,66.780029,47.578351
300,p,0.003780,0.004300,0.022000,21.948730,30.079849
301,p,0.003780,0.011000,0.019200,44.982666,33.979849
302,d,0.002385,0.040200,0.020000,55.082520,62.585393
303,p,0.003780,0.004900,0.019200,74.321777,27.879849
304,p,0.003780,0.136000,0.021500,94.940186,161.279849
305,p,0.003780,0.004750,0.021500,18.244385,30.029849
306,s,0.023128,0.014150,0.022000,27.310547,59.278351
307,s,0.023128,0.015850,0.022000,34.383301,60.978351
308,d,0.002385,0.095150,0.018500,41.813721,116.035393
309,s,0.023128,0.073250,0.022000,48.630859,118.378351
310,p,0.003780,0.005000,0.022000,19.437988,30.779849
311,d,0.002385,0.006100,0.022000,28.922852,30.485393
312,d,0.002385,0.045800,0.022000,36.132568,70.185393
313,s,0.023128,0.144400,0.018500,43.010986,186.028351
314,s,0.023128,0.034400,0.019200,50.061279,76.728351
315,d,0.002385,0.004950,0.018500,6.699463,25.835393
316,s,0.023128,0.014200,0.022000,13.747070,59.328351
317,s,0.023128,0.091550,0.021500,20.525146,136.178351
318,s,0.023128,0.079400,0.022000,27.456787,124.528351
319,p,0.003780,0.090250,0.019200,46.156982,113.229849
320,s,0.023128,0.004450,0.020000,6.559082,47.578351
321,p,0.003780,0.011000,0.018500,25.040283,33.279849
322,p,0.003780,0.067400,0.021500,46.305420,92.679849
323,p,0.003780,0.122600,0.021500,67.740479,147.879849
324,p,0.003780,0.013000,0.022000,88.541748,38.779849
325,s,0.023128,0.007450,0.020000,6.481934,50.578351
326,s,0.023128,0.034600,0.020000,15.619385,77.728351
327,s,0.023128,0.026400,0.019200,22.347412,68.728351
328,s,0.023128,0.048300,0.021500,29.025146,92.928351
329,d,0.002385,0.084650,0.022000,36.174561,109.035393
330,p,0.003780,0.004500,0.022000,18.095947,30.279849
331,d,0.002385,0.013450,0.021500,27.749023,37.335393
332,s,0.023128,0.092300,0.020000,34.739746,135.428351
333,p,0.003780,0.071150,0.019200,53.199707,94.129849
334,p,0.003780,0.005500,0.020000,74.213867,29.279849
335,s,0.023128,0.003700,0.021500,6.342529,48.328351
336,s,0.023128,0.013550,0.022000,13.442627,58.678351
337,s,0.023128,0.017900,0.020000,20.544678,61.028351
338,s,0.023128,0.089800,0.018500,27.614258,131.428351
339,p,0.003780,0.066200,0.019200,47.165527,89.179849
340,s,0.023128,0.010550,0.018500,6.479004,52.178351
341,s,0.023128,0.012650,0.019200,13.388184,54.978351
342,s,0.023128,0.052150,0.019200,20.449951,94.478351
343,d,0.002385,0.043350,0.022000,27.737061,67.735393
344,p,0.003780,0.056050,0.018500,46.868164,78.329849
345,p,0.003780,0.003650,0.019200,27.504883,26.629849
346,s,0.023128,0.017400,0.019200,36.887451,59.728351
347,p,0.003780,0.114600,0.020000,55.677002,138.379849
348,d,0.002385,0.004150,0.019200,65.548828,25.735393
349,d,0.002385,0.064850,0.022000,72.895020,89.235393
350,d,0.002385,0.013950,0.021500,17.620361,37.835393
351,s,0.023128,0.008250,0.021500,24.790039,52.878351
352,p,0.003780,0.023000,0.019200,42.774658,45.979849
353,s,0.023128,0.072450,0.019200,51.688477,114.778351
354,s,0.023128,0.104850,0.021500,58.352051,149.478351
355,p,0.003780,0.010250,0.020000,24.471924,34.029849
356,d,0.002385,0.033200,0.022000,33.845703,57.585393
357,d,0.002385,0.065700,0.018500,41.018066,86.585393
358,s,0.023128,0.067950,0.018500,47.856689,109.578351
359,s,0.023128,0.066100,0.018500,54.620605,107.728351
360,d,0.002385,0.004600,0.019200,16.307129,26.185393
361,s,0.023128,0.012550,0.020000,23.961426,55.678351
362,p,0.003780,0.018950,0.020000,45.179688,42.729849
363,p,0.003780,0.004750,0.021500,70.777344,30.029849
364,p,0.003780,0.069600,0.019200,91.926270,92.579849
365,d,0.002385,0.003950,0.022000,6.701660,28.335393
366,s,0.023128,0.006200,0.020000,13.827148,49.328351
367,d,0.002385,0.033950,0.018500,21.110107,54.835393
368,d,0.002385,0.094350,0.019200,28.514893,115.935393
369,d,0.002385,0.070750,0.021500,35.976318,94.635393
370,d,0.002385,0.005750,0.021500,20.060303,29.635393
371,s,0.023128,0.015950,0.018500,27.795654,57.578351
372,p,0.003780,0.052000,0.020000,46.344727,75.779849
373,d,0.002385,0.005750,0.019200,56.610596,27.335393
374,d,0.002385,0.017450,0.020000,64.272217,39.835393
375,s,0.023128,0.005100,0.022000,15.152100,50.228351
376,p,0.003780,0.017700,0.022000,34.660156,43.479849
377,d,0.002385,0.094100,0.018500,44.564941,114.985393
378,p,0.003780,0.026300,0.022000,63.388672,52.079849
379,s,0.023128,0.015550,0.018500,73.097168,57.178351
380,s,0.023128,0.004500,0.019200,15.208740,46.828351
381,p,0.003780,0.032600,0.019200,34.152344,55.579849
382,p,0.003780,0.038600,0.022000,55.188232,64.379849
383,p,0.003780,0.086450,0.022000,76.253662,112.229849
384,d,0.002385,0.006500,0.022000,86.789307,30.885393
385,p,0.003780,0.004950,0.019200,30.022461,27.929849
386,s,0.023128,0.045550,0.022000,39.215576,90.678351
387,s,0.023128,0.058350,0.018500,46.068604,99.978351
388,d,0.002385,0.009400,0.019200,53.345459,30.985393
389,p,0.003780,0.076650,0.021500,71.885498,101.929849
390,d,0.002385,0.003850,0.020000,6.821045,26.235393
391,p,0.003780,0.033200,0.022000,25.164795,58.979849
392,p,0.003780,0.057000,0.020000,46.366699,80.779849
393,p,0.003780,0.004700,0.018500,67.548828,26.979849
394,d,0.002385,0.075400,0.022000,77.009766,99.785393
395,s,0.023128,0.012450,0.020000,23.164062,55.578351
396,s,0.023128,0.018650,0.018500,30.841553,60.278351
397,s,0.023128,0.086150,0.018500,37.761230,127.778351
398,p,0.003780,0.007300,0.022000,56.223633,33.079849
399,p,0.003780,0.071550,0.021500,77.145508,96.829849
400,s,0.023128,0.004750,0.021500,22.645020,49.378351
401,s,0.023128,0.014150,0.018500,30.350830,55.778351
402,p,0.003780,0.082150,0.022000,48.688477,107.929849
403,s,0.023128,0.019350,0.018500,57.939941,60.978351
404,d,0.002385,0.084600,0.020000,65.218994,106.985393
405,p,0.003780,0.004900,0.022000,20.059570,30.679849
406,d,0.002385,0.028250,0.021500,30.355713,52.135393
407,p,0.003780,0.025750,0.018500,49.320801,48.029849
408,p,0.003780,0.004750,0.018500,69.869141,27.029849
409,s,0.023128,0.041850,0.021500,79.395264,86.478351
410,d,0.002385,0.004900,0.022000,6.739502,29.285393
411,s,0.023128,0.010700,0.020000,13.703613,53.828351
412,p,0.003780,0.037700,0.021500,32.429443,62.979849
413,p,0.003780,0.078550,0.022000,52.883057,104.329849
414,p,0.003780,0.004400,0.022000,73.211914,30.179849
420,s,0.023128,0.005100,0.022000,23.061768,50.228351
421,p,0.003780,0.015700,0.020000,41.824951,39.479849
422,d,0.002385,0.018950,0.019200,51.377441,40.535393
423,p,0.003780,0.075150,0.019200,70.468018,98.129849
424,d,0.002385,0.005100,0.020000,80.330811,27.485393
415,d,0.002385,0.005200,0.019200,6.634277,26.785393
416,s,0.023128,0.018150,0.022000,13.648193,63.278351
417,p,0.003780,0.117750,0.018500,32.375732,140.029849
418,p,0.003780,0.017350,0.021500,53.259521,42.629849
419,p,0.003780,0.093950,0.020000,74.091064,117.729849
425,s,0.023128,0.004550,0.021500,9.834473,49.178351
426,p,0.003780,0.015400,0.021500,29.435303,40.679849
427,d,0.002385,0.057350,0.020000,39.075684,79.735393
428,s,0.023128,0.047150,0.021500,46.120361,91.778351
429,s,0.023128,0.090250,0.019200,53.134521,132.578351
430,d,0.002385,0.013500,0.019200,8.361816,35.085393
431,s,0.023128,0.005500,0.018500,15.907227,47.128351
432,s,0.023128,0.038850,0.022000,23.150635,83.978351
433,d,0.002385,0.023200,0.021500,30.734619,47.085393
434,d,0.002385,0.057950,0.022000,41.855225,82.335393
435,s,0.023128,0.005700,0.018500,11.511719,47.328351
436,p,0.003780,0.017400,0.020000,30.994385,41.179849
437,d,0.002385,0.128250,0.021500,40.755371,152.135393
438,s,0.023128,0.065150,0.018500,47.808838,106.778351
439,s,0.023128,0.070500,0.018500,54.733887,112.128351
440,p,0.003780,0.004950,0.022000,22.321045,30.729849
441,d,0.002385,0.014450,0.018500,32.759033,35.335393
442,p,0.003780,0.038150,0.019200,51.908691,61.129849
443,s,0.023128,0.005150,0.022000,61.081299,50.278351
444,d,0.002385,0.026950,0.019200,68.131348,48.535393
445,p,0.003780,0.015550,0.022000,19.271240,41.329849
446,s,0.023128,0.011850,0.018500,29.131592,53.478351
447,p,0.003780,0.008550,0.019200,48.287842,31.529849
448,p,0.003780,0.085050,0.022000,69.070068,110.829849
449,p,0.003780,0.004850,0.021500,89.278076,30.129849
450,p,0.003780,0.004800,0.022000,21.985352,30.579849
451,s,0.023128,0.016600,0.020000,31.608154,59.728351
452,p,0.003780,0.011100,0.022000,50.186523,36.879849
453,d,0.002385,0.007850,0.021500,59.648682,31.735393
454,d,0.002385,0.044850,0.019200,66.709961,66.435393
455,p,0.003780,0.021000,0.022000,20.812500,46.779849
456,s,0.023128,0.012900,0.018500,30.369873,54.528351
457,d,0.002385,0.027250,0.022000,37.533691,51.635393
458,d,0.002385,0.083650,0.019200,44.885010,105.235393
459,s,0.023128,0.058500,0.020000,51.979736,101.628351
460,p,0.003780,0.007550,0.018500,17.976074,29.829849
461,p,0.003780,0.012450,0.020000,39.759766,36.229849
462,p,0.003780,0.038750,0.022000,61.592529,64.529849
463,d,0.002385,0.005150,0.021500,71.352783,29.035393
464,d,0.002385,0.112250,0.019200,78.596436,133.835393
465,d,0.002385,0.006900,0.018500,22.264648,27.785393
466,d,0.002385,0.012050,0.018500,29.905762,32.935393
467,d,0.002385,0.017700,0.018500,37.328857,38.585393
468,s,0.023128,0.065350,0.018500,44.341309,106.978351
469,p,0.003780,0.063300,0.021500,62.907471,88.579849
470,s,0.023128,0.004700,0.020000,6.405518,47.828351
471,d,0.002385,0.027300,0.018500,13.730225,48.185393
472,s,0.023128,0.070650,0.019200,20.713867,112.978351
473,s,0.023128,0.049900,0.020000,27.540771,93.028351
474,p,0.003780,0.054300,0.021500,46.331055,79.579849
475,d,0.002385,0.005450,0.018500,20.193115,26.335393
476,s,0.023128,0.009550,0.020000,27.626709,52.678351
477,d,0.002385,0.025250,0.022000,35.135010,49.635393
478,p,0.003780,0.040200,0.018500,53.733643,62.479849
