Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Num Files Processed,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Average CPU Usage Per Core,Number of Cores Used,Peak CPU Usage (%),Average CPU Clock (MHz),Total RAM (GB),Total CPU Cores,CPU Model,Device
1,psdd,0.6191978082962963,145.388263463974,"Predict, Speech, Detect, Detect","0.068858, 0.447802, 0.051153, 0.051385","47.450, 33.006, 32.421, 32.512","500, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5861.08203125,"51.1, 75.6, 53.5, 67.2, 65.9, 59.8, 69.8, 55.9, 40.6, 15.7, 45.1, 28.4, 25.8, 32.0, 22.1, 36.8",16,88.9,2.5534261363636364,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,psdp,0.6387801343703703,159.90083837509155,"Predict, Speech, Detect, Predict","0.068739, 0.449740, 0.051622, 0.068679","47.414, 32.482, 32.650, 47.354","500, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5895.00390625,"47.6, 76.5, 57.7, 61.1, 65.2, 57.0, 73.8, 62.4, 45.3, 16.2, 41.0, 36.0, 28.1, 36.6, 19.2, 31.2",16,98.7,2.5649391698473285,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,psps,1.0460563588148148,159.3415129184723,"Predict, Speech, Predict, Speech","0.068731, 0.453075, 0.068810, 0.455440","47.452, 32.287, 47.375, 32.228","500, 54, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5854.44140625,"31.7, 73.3, 51.7, 56.1, 58.2, 64.2, 69.5, 50.6, 60.6, 18.2, 44.5, 42.3, 33.3, 27.0, 22.6, 40.1",16,80.2,2.5227199074074074,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pspd,0.6402299230370371,159.76319241523743,"Predict, Speech, Predict, Detect","0.068736, 0.451687, 0.068498, 0.051309","47.427, 32.487, 47.360, 32.489","500, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5814.5,"43.1, 79.2, 62.6, 59.2, 75.5, 70.3, 70.4, 60.7, 50.5, 15.0, 35.8, 38.6, 18.2, 22.9, 23.4, 33.8",16,92.4,2.580162818471338,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pspp,0.6561048036296295,174.7300307750702,"Predict, Speech, Predict, Predict","0.068949, 0.449608, 0.068732, 0.068816","47.497, 32.401, 47.361, 47.471","500, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5790.22265625,"54.2, 72.6, 61.7, 55.8, 62.7, 57.4, 73.8, 62.7, 41.1, 23.0, 38.9, 41.8, 31.8, 37.4, 21.1, 32.1",16,87.3,2.5595055296856812,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pdss,1.0227105774074075,144.56100463867188,"Predict, Detect, Speech, Speech","0.068556, 0.051789, 0.450442, 0.451924","47.348, 32.736, 32.270, 32.207","500, 500, 54, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5867.13671875,"55.5, 74.3, 63.6, 51.7, 59.3, 65.0, 64.6, 57.8, 35.2, 15.9, 31.8, 44.8, 31.6, 24.4, 26.5, 32.2",16,73.3,2.4975813994374123,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pdsd,0.6214340920740741,144.72066068649292,"Predict, Detect, Speech, Detect","0.068909, 0.051171, 0.450377, 0.050977","47.525, 32.407, 32.488, 32.300","500, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5871.46484375,"45.2, 71.7, 39.3, 51.6, 67.1, 71.3, 57.1, 65.3, 47.6, 22.0, 61.3, 42.9, 26.0, 21.5, 36.4, 27.7",16,87.8,2.5547746664325843,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pdsp,0.6433188257777778,160.307870388031,"Predict, Detect, Speech, Predict","0.068833, 0.052053, 0.453793, 0.068640","47.483, 32.879, 32.547, 47.399","500, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5792.6953125,"50.2, 74.6, 44.8, 50.7, 73.5, 45.0, 64.8, 60.4, 44.8, 19.5, 55.8, 47.0, 21.0, 50.3, 30.2, 34.6",16,90.0,2.587595891497462,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pdds,0.6220836354074073,144.69939613342285,"Predict, Detect, Detect, Speech","0.068828, 0.051589, 0.051277, 0.450389","47.616, 32.627, 32.449, 32.007","500, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5772.5390625,"65.8, 80.5, 41.4, 36.9, 78.0, 65.0, 66.5, 75.3, 28.1, 13.8, 60.7, 59.5, 15.6, 28.5, 27.6, 18.4",16,85.2,2.5501488764044944,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pddd,0.22289955800000003,144.94004893302917,"Predict, Detect, Detect, Detect","0.069021, 0.051301, 0.051103, 0.051474","47.550, 32.447, 32.400, 32.543","500, 500, 500, 500",286720,,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,4400.23046875,"42.8, 77.9, 58.8, 44.1, 66.2, 49.1, 71.9, 66.7, 52.4, 17.1, 41.6, 53.7, 28.9, 45.9, 23.2, 28.0",16,82.4,2.6091217566619918,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pddp,0.24050006200000001,160.0430829524994,"Predict, Detect, Detect, Predict","0.068808, 0.051547, 0.051458, 0.068688","47.525, 32.589, 32.528, 47.401","500, 500, 500, 500",286720,,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,4516.20703125,"42.5, 75.8, 61.9, 52.5, 64.5, 54.0, 78.6, 59.9, 54.2, 20.4, 38.2, 48.4, 31.6, 41.8, 17.7, 36.2",16,85.4,2.6373823856416774,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pdps,0.6419551056296295,160.006010055542,"Predict, Detect, Predict, Speech","0.068943, 0.051050, 0.068890, 0.453072","47.609, 32.326, 47.488, 32.583","500, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5815.0078125,"56.1, 75.5, 63.7, 55.9, 62.2, 51.1, 70.4, 69.5, 38.3, 18.4, 35.7, 40.9, 31.7, 42.9, 23.1, 23.9",16,89.0,2.572768821473952,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pdpd,0.23960139400000002,159.544038772583,"Predict, Detect, Predict, Detect","0.068487, 0.050767, 0.069025, 0.051322","47.240, 32.175, 47.615, 32.514","500, 500, 500, 500",286720,,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,4489.49609375,"42.2, 73.9, 61.8, 36.5, 68.7, 60.4, 71.0, 63.8, 54.2, 22.3, 38.1, 63.6, 27.8, 35.8, 25.4, 32.8",16,91.3,2.634084872611465,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pdpp,0.25755441199999995,174.55412817001343,"Predict, Detect, Predict, Predict","0.068937, 0.050911, 0.068769, 0.068937","47.493, 32.257, 47.348, 47.456","500, 500, 500, 500",286720,,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,4475.1015625,"51.4, 81.6, 51.7, 38.6, 70.8, 51.8, 75.7, 64.2, 45.7, 16.1, 50.9, 60.0, 26.0, 46.2, 21.6, 33.5",16,92.7,2.5953062354312357,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ppss,1.035789894,163.06393599510193,"Predict, Predict, Speech, Speech","0.069406, 0.068890, 0.447594, 0.449900","47.811, 47.535, 34.686, 33.032","500, 500, 54, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5866.203125,"53.1, 70.7, 50.1, 53.4, 58.8, 54.2, 70.5, 59.8, 37.5, 18.5, 45.4, 40.3, 30.8, 35.4, 19.7, 29.9",16,75.6,2.508975811485643,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ppsd,0.6393834563703703,159.58550262451172,"Predict, Predict, Speech, Detect","0.068816, 0.068597, 0.450616, 0.051354","47.440, 47.393, 32.273, 32.479","500, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5859.07421875,"52.9, 78.9, 61.4, 61.2, 67.4, 51.3, 65.0, 57.1, 41.4, 15.0, 39.9, 35.0, 26.3, 42.2, 29.0, 38.1",16,91.1,2.5793964445153064,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ppsp,0.6583518220740742,174.62457036972046,"Predict, Predict, Speech, Predict","0.069036, 0.069165, 0.451649, 0.068502","47.559, 47.633, 32.156, 47.276","500, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5822.453125,"47.4, 72.4, 51.7, 50.2, 48.9, 44.3, 68.3, 59.0, 48.6, 22.2, 49.0, 48.4, 46.0, 50.7, 26.8, 36.6",16,96.3,2.5837379079254084,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ppds,0.6383954818518518,160.1378984451294,"Predict, Predict, Detect, Speech","0.068926, 0.068709, 0.051115, 0.449645","47.528, 47.516, 32.345, 32.750","500, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5799.15625,"58.3, 76.7, 55.9, 51.0, 66.9, 67.8, 74.0, 65.0, 37.4, 17.2, 45.8, 43.6, 26.4, 26.1, 19.2, 28.9",16,88.7,2.558319488564168,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ppdd,0.24010754399999995,159.6790804862976,"Predict, Predict, Detect, Detect","0.068753, 0.068821, 0.051336, 0.051197","47.338, 47.447, 32.487, 32.407","500, 500, 500, 500",286720,,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,4441.82421875,"48.3, 76.4, 64.6, 59.0, 50.7, 59.2, 76.9, 69.9, 49.3, 21.2, 35.0, 42.9, 46.6, 37.4, 19.9, 28.5",16,95.2,2.6196333598726116,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ppdp,0.25817041399999996,175.1015911102295,"Predict, Predict, Detect, Predict","0.068599, 0.069439, 0.051335, 0.068797","47.394, 47.853, 32.450, 47.405","500, 500, 500, 500",286720,,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,4739.171875,"65.1, 79.6, 53.3, 45.3, 56.9, 59.5, 68.8, 66.5, 34.2, 18.6, 51.8, 55.0, 42.4, 39.0, 29.4, 31.9",16,83.1,2.600366289198606,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ppps,0.6538926257037037,177.01489400863647,"Predict, Predict, Predict, Speech","0.068749, 0.068632, 0.068809, 0.447702","47.441, 47.335, 47.365, 34.874","500, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5882.375,"68.1, 77.6, 38.6, 49.3, 59.3, 58.3, 60.7, 70.8, 25.3, 16.2, 57.0, 50.3, 34.1, 35.0, 33.3, 22.8",16,83.7,2.5425352729885056,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pppd,0.257471834,174.74939918518066,"Predict, Predict, Predict, Detect","0.068623, 0.068544, 0.068961, 0.051344","47.391, 47.340, 47.502, 32.516","500, 500, 500, 500",286720,,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,4529.22265625,"66.1, 84.4, 57.6, 42.7, 72.1, 45.3, 69.2, 76.2, 31.3, 13.1, 45.2, 56.8, 25.6, 52.6, 27.8, 21.4",16,90.0,2.62639697322468,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,pppp,0.27535878199999997,189.75386881828308,"Predict, Predict, Predict, Predict","0.068856, 0.068798, 0.068806, 0.068899","47.423, 47.399, 47.418, 47.514","500, 500, 500, 500",286720,,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,4605.02734375,"58.3, 82.6, 58.7, 45.8, 72.2, 48.0, 73.5, 74.7, 40.1, 15.6, 42.5, 56.1, 25.5, 50.7, 24.2, 23.9",16,97.5,2.618266027360515,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sssss,2.2450602407407407,165.48972082138062,"Speech, Speech, Speech, Speech, Speech","0.450903, 0.447350, 0.447590, 0.450062, 0.449156","31.949, 33.853, 34.122, 32.406, 33.160","54, 54, 54, 54, 54",,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5924.4140625,"49.1, 62.2, 43.4, 51.0, 58.1, 41.9, 56.8, 52.4, 29.6, 16.3, 41.4, 37.3, 19.6, 36.3, 21.7, 25.8",16,95.3,2.354063422509225,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssssd,1.8501520477037037,162.51303434371948,"Speech, Speech, Speech, Speech, Detect","0.448113, 0.451598, 0.449117, 0.450484, 0.050840","32.920, 31.951, 32.967, 32.441, 32.233","54, 54, 54, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5864.046875,"47.3, 67.8, 45.3, 59.6, 61.9, 49.9, 54.2, 56.9, 34.8, 13.5, 48.5, 26.5, 20.0, 32.2, 28.2, 25.4",16,68.8,2.4380459949937423,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssssp,1.869817330888889,183.08255767822266,"Speech, Speech, Speech, Speech, Predict","0.451210, 0.452014, 0.450438, 0.448357, 0.067798","32.274, 32.285, 31.922, 39.759, 46.843","54, 54, 54, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5867.56640625,"45.9, 64.5, 39.0, 46.1, 65.5, 50.6, 53.6, 53.0, 35.8, 17.4, 47.3, 45.1, 15.9, 31.7, 28.7, 29.8",16,70.9,2.4148461111111112,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sssds,1.8512449615555555,162.54143643379211,"Speech, Speech, Speech, Detect, Speech","0.448130, 0.450653, 0.450129, 0.051433, 0.450899","34.034, 31.922, 31.856, 32.523, 32.207","54, 54, 54, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5839.30078125,"46.4, 64.0, 41.6, 59.6, 36.0, 50.8, 75.4, 51.9, 36.2, 18.0, 49.4, 29.1, 47.6, 31.9, 7.4, 30.5",16,66.3,2.40988423028786,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sssdd,1.4553103328148147,161.72994995117188,"Speech, Speech, Speech, Detect, Detect","0.450206, 0.450112, 0.452187, 0.051158, 0.051648","32.656, 31.993, 32.030, 32.414, 32.637","54, 54, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5855.7265625,"51.3, 67.9, 51.9, 58.3, 46.9, 50.0, 67.4, 54.3, 34.0, 18.9, 40.3, 35.0, 38.5, 35.5, 17.4, 30.1",16,86.4,2.4719148084170857,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sssdp,1.4715313655555557,177.01208877563477,"Speech, Speech, Speech, Detect, Predict","0.452622, 0.447792, 0.450760, 0.051627, 0.068731","32.316, 32.406, 32.211, 32.641, 47.438","54, 54, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5887.74609375,"34.0, 74.5, 68.7, 53.0, 46.7, 48.9, 67.7, 71.7, 53.5, 13.0, 27.5, 38.8, 41.1, 37.9, 19.4, 16.5",16,90.0,2.50454865097589,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sssps,1.869906103111111,175.8424437046051,"Speech, Speech, Speech, Predict, Speech","0.450142, 0.451471, 0.450299, 0.068625, 0.449369","32.157, 31.870, 31.698, 47.339, 32.777","54, 54, 54, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5879.125,"41.8, 65.7, 50.9, 62.0, 51.8, 51.9, 71.3, 59.4, 43.7, 20.3, 43.5, 28.4, 34.0, 33.6, 14.4, 27.0",16,94.9,2.4552447916666664,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssspd,1.4707604453333334,177.89401197433472,"Speech, Speech, Speech, Predict, Detect","0.450975, 0.449439, 0.449724, 0.069044, 0.051578","32.924, 32.198, 32.381, 47.747, 32.645","54, 54, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5895.28125,"48.3, 73.3, 47.3, 49.0, 47.1, 43.5, 72.6, 48.6, 39.5, 14.6, 48.4, 43.4, 41.0, 43.3, 14.8, 39.1",16,85.2,2.485832785714286,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssspp,1.4860496698518517,192.11123538017273,"Speech, Speech, Speech, Predict, Predict","0.450069, 0.447980, 0.450475, 0.068563, 0.068961","32.641, 32.770, 31.947, 47.259, 47.493","54, 54, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5903.82421875,"38.0, 72.2, 53.2, 55.5, 47.0, 44.5, 75.1, 48.1, 50.8, 16.7, 43.5, 37.6, 42.2, 45.1, 14.0, 41.4",16,85.2,2.479242915783898,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssdss,1.8526236555555555,162.63669633865356,"Speech, Speech, Detect, Speech, Speech","0.450222, 0.449212, 0.051284, 0.450441, 0.451465","32.838, 32.286, 32.465, 32.653, 32.394","54, 54, 500, 54, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5848.66015625,"40.1, 66.4, 45.6, 64.8, 50.1, 55.8, 63.4, 45.5, 42.3, 16.9, 46.5, 25.3, 33.0, 27.7, 20.3, 38.2",16,92.6,2.436129765625,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssdsd,1.4542513845925926,162.10658192634583,"Speech, Speech, Detect, Speech, Detect","0.448808, 0.448793, 0.051653, 0.453523, 0.051474","32.482, 32.457, 32.652, 31.945, 32.570","54, 54, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5832.18359375,"37.5, 69.0, 56.5, 46.9, 52.9, 42.3, 69.8, 50.1, 49.7, 17.6, 37.2, 48.3, 34.5, 44.6, 16.9, 37.0",16,81.0,2.473827067669173,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssdsp,1.4705057574814817,176.41391229629517,"Speech, Speech, Detect, Speech, Predict","0.449593, 0.448493, 0.051327, 0.452360, 0.068733","32.382, 32.320, 32.504, 31.818, 47.391","54, 54, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5889.3125,"34.7, 72.3, 59.3, 50.6, 58.5, 48.9, 65.2, 48.7, 52.7, 15.5, 37.0, 41.2, 29.4, 38.9, 21.7, 38.3",16,78.0,2.4887840253748554,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssdds,1.462486385185185,162.52030229568481,"Speech, Speech, Detect, Detect, Speech","0.456164, 0.450171, 0.051733, 0.051714, 0.452704","32.474, 32.600, 32.675, 32.671, 32.100","54, 54, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6179.08984375,"26.1, 74.7, 58.6, 45.4, 57.7, 51.5, 68.4, 45.1, 60.8, 12.2, 36.1, 47.0, 29.5, 35.4, 18.1, 41.9",16,93.7,2.4894965625,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssddd,1.0570035601481482,163.76935243606567,"Speech, Speech, Detect, Detect, Detect","0.449808, 0.452510, 0.051541, 0.051554, 0.051591","32.762, 33.222, 32.591, 32.605, 32.589","54, 54, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5880.671875,"50.2, 74.4, 51.6, 42.0, 45.7, 49.5, 73.4, 52.5, 37.7, 13.6, 40.7, 54.4, 42.2, 38.9, 14.2, 36.6",16,90.1,2.485001628411911,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssddp,1.0698470268888889,176.72600030899048,"Speech, Speech, Detect, Detect, Predict","0.449939, 0.448937, 0.050737, 0.051378, 0.068855","32.227, 32.334, 32.169, 32.509, 47.486","54, 54, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5855.21875,"57.4, 75.3, 47.5, 52.9, 29.3, 47.5, 64.5, 54.3, 33.5, 15.5, 49.9, 42.5, 61.7, 43.7, 26.1, 38.2",16,88.6,2.5472938722669736,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssdps,1.4757526862962962,175.81603050231934,"Speech, Speech, Detect, Predict, Speech","0.450493, 0.452244, 0.051026, 0.068687, 0.453303","32.181, 31.846, 32.348, 47.387, 32.055","54, 54, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5853.328125,"43.7, 71.1, 72.4, 53.6, 30.7, 65.8, 66.4, 46.8, 44.5, 17.4, 22.8, 41.3, 57.4, 22.1, 21.6, 41.5",16,91.1,2.4752635995370373,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,ssdpd,1.0740345414074075,177.0605435371399,"Speech, Speech, Detect, Predict, Detect","0.451130, 0.450927, 0.051539, 0.068870, 0.051568","32.043, 32.324, 32.623, 47.473, 32.597","54, 54, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5917.63671875,"43.6, 72.8, 58.7, 61.5, 41.1, 67.9, 55.4, 55.2, 47.0, 17.5, 38.3, 32.8, 48.7, 23.0, 34.7, 35.2",16,88.6,2.5064433840413316,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
