Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Num Files Processed,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Average CPU Usage Per Core,Number of Cores Used,Peak CPU Usage (%),Average CPU Clock (MHz),Total RAM (GB),Total CPU Cores,CPU Model,Device
1,dppp,0.27715319,189.72319054603577,"Detect, Predict, Predict, Predict","0.053611, 0.074418, 0.074323, 0.074800","33.573, 52.164, 52.057, 51.929","500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6676.48046875,"41.8, 33.3, 51.5, 63.3, 61.4, 49.6, 59.1, 63.4, 42.5, 30.8, 32.7, 44.3",12,95.0,4.049949714183637,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psss,1.9267802662222224,180.51924872398376,"Predict, Speech, Speech, Speech","0.074788, 0.622179, 0.615120, 0.614693","52.238, 43.233, 42.419, 42.628","500, 54, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7952.73828125,"38.8, 35.7, 39.7, 47.5, 44.9, 51.2, 54.5, 54.7, 44.6, 37.4, 39.0, 33.9",12,91.8,3.8572988538143553,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pssd,1.3484123205925924,172.59582614898682,"Predict, Speech, Speech, Detect","0.074308, 0.610050, 0.607495, 0.056558","52.023, 42.711, 42.824, 35.038","500, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7958.7734375,"41.6, 29.1, 55.0, 58.1, 61.1, 47.5, 51.3, 63.5, 30.8, 28.4, 24.7, 38.6",12,61.7,3.907025618374558,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pssp,1.3565989725185184,188.49170184135437,"Predict, Speech, Speech, Predict","0.074747, 0.605690, 0.602092, 0.074070","52.268, 42.100, 42.339, 51.784","500, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7948.375,"41.1, 31.0, 44.2, 56.2, 50.6, 43.0, 50.8, 65.0, 44.0, 32.3, 37.5, 44.6",12,95.0,3.933587108953614,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psds,1.3539442463703704,172.28750729560852,"Predict, Speech, Detect, Speech","0.074930, 0.605187, 0.054280, 0.619548","52.109, 42.477, 33.878, 43.824","500, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7969.58984375,"34.9, 33.4, 27.3, 51.9, 54.5, 50.3, 56.1, 61.1, 58.5, 34.3, 32.0, 35.8",12,81.5,3.904693624557261,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psdd,0.8020516745185186,163.31696844100952,"Predict, Speech, Detect, Detect","0.074284, 0.618401, 0.054648, 0.054718","51.742, 43.507, 33.977, 34.091","500, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7885.703125,"37.6, 35.4, 39.3, 51.5, 42.2, 34.1, 56.6, 61.0, 49.9, 37.9, 47.1, 55.8",12,93.3,3.950288453565506,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psdp,0.8215866073333334,181.75821805000305,"Predict, Speech, Detect, Predict","0.074402, 0.616519, 0.055394, 0.075272","51.964, 42.615, 34.480, 52.699","500, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7965.26171875,"31.2, 35.0, 48.3, 54.2, 39.5, 57.0, 65.2, 61.7, 41.7, 36.9, 50.9, 34.1",12,98.4,3.983065715883669,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,psps,1.3741756162222223,190.30183005332947,"Predict, Speech, Predict, Speech","0.075166, 0.611031, 0.073856, 0.614123","52.418, 43.587, 51.880, 42.417","500, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7945.0390625,"27.3, 36.3, 52.2, 43.0, 50.8, 43.7, 67.1, 56.6, 34.7, 44.4, 36.7, 44.0",12,86.7,3.9260008021390376,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pspd,0.806625288,180.20699214935303,"Predict, Speech, Predict, Detect","0.074817, 0.603562, 0.073984, 0.054262","52.182, 42.430, 51.716, 33.878","500, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7922.4921875,"39.7, 36.2, 46.4, 58.5, 57.1, 49.4, 54.4, 62.6, 43.7, 31.7, 33.3, 40.8",12,98.4,3.9871870767494357,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pspp,0.8378959916296297,200.44321036338806,"Predict, Speech, Predict, Predict","0.074510, 0.610670, 0.074767, 0.077950","52.138, 41.864, 52.229, 54.212","500, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7972.0546875,"43.8, 38.9, 53.9, 52.7, 49.4, 50.8, 53.3, 63.2, 38.5, 40.5, 43.0, 42.0",12,100.0,4.014481979695431,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdss,1.3466126477037035,169.92044138908386,"Predict, Detect, Speech, Speech","0.075401, 0.053586, 0.617119, 0.600507","52.447, 33.531, 42.471, 41.471","500, 500, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7957.9296875,"36.9, 33.5, 48.9, 49.2, 39.3, 45.5, 58.6, 58.6, 38.2, 40.0, 48.3, 41.9",12,100.0,3.9191683632734535,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdsd,0.795498578962963,163.59818768501282,"Predict, Detect, Speech, Detect","0.074781, 0.057188, 0.609374, 0.054155","52.216, 35.314, 42.323, 33.745","500, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7949.84765625,"28.1, 33.4, 53.0, 57.2, 45.5, 37.9, 66.7, 62.8, 36.8, 33.0, 44.1, 51.5",12,85.5,3.9582493788819875,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdsp,0.8271019132592592,182.82671642303467,"Predict, Detect, Speech, Predict","0.074341, 0.056282, 0.621959, 0.074520","52.178, 34.938, 43.676, 52.034","500, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7997.06640625,"21.6, 35.0, 62.2, 46.0, 49.8, 54.5, 71.8, 63.1, 27.6, 44.7, 40.2, 35.6",12,93.3,3.973219873934001,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdds,0.8093924119259259,165.35576629638672,"Predict, Detect, Detect, Speech","0.074810, 0.056762, 0.055009, 0.622812","52.439, 35.285, 34.255, 43.377","500, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7986.48046875,"37.6, 38.4, 43.8, 35.3, 41.6, 54.4, 57.1, 57.6, 45.4, 54.4, 48.1, 35.3",12,88.9,3.975197072072072,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pddd,0.241586268,156.07399201393127,"Predict, Detect, Detect, Detect","0.074900, 0.057248, 0.053685, 0.055753","52.438, 35.455, 33.561, 34.620","500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6610.33203125,"43.3, 54.1, 43.1, 38.3, 57.6, 39.1, 53.8, 44.4, 48.9, 54.0, 34.5, 53.3",12,66.7,4.025067295188556,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pddp,0.262115942,174.51361060142517,"Predict, Detect, Detect, Predict","0.074680, 0.056485, 0.055676, 0.075275","52.245, 34.993, 34.588, 52.688","500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6708.12109375,"39.7, 38.4, 49.2, 27.6, 26.5, 32.2, 57.1, 61.0, 43.9, 66.3, 66.6, 60.8",12,96.7,4.0300222416472415,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdps,0.8208752105925925,181.6384415626526,"Predict, Detect, Predict, Speech","0.074343, 0.055375, 0.074780, 0.616377","52.152, 34.359, 52.232, 42.896","500, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7938.50390625,"30.5, 42.1, 45.7, 30.4, 49.5, 47.2, 64.8, 55.2, 44.1, 59.8, 40.7, 43.1",12,92.3,3.9846230869727512,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdpd,0.25984250400000003,172.94560623168945,"Predict, Detect, Predict, Detect","0.074924, 0.054921, 0.074307, 0.055690","52.100, 34.218, 51.946, 34.681","500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6668.24609375,"37.1, 34.6, 48.6, 25.7, 39.7, 54.5, 59.4, 65.5, 44.3, 68.4, 53.1, 38.7",12,87.1,4.026665588235295,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pdpp,0.2791753,190.89995288848877,"Predict, Detect, Predict, Predict","0.074817, 0.054697, 0.074702, 0.074959","52.162, 34.122, 52.270, 52.346","500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6810.4765625,"24.8, 42.0, 46.6, 24.0, 49.4, 48.2, 73.8, 57.8, 47.1, 70.1, 45.2, 46.0",12,83.1,4.056112117981521,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ppss,1.3672919565925925,188.02068662643433,"Predict, Predict, Speech, Speech","0.074934, 0.074316, 0.607461, 0.610581","52.480, 51.938, 41.650, 41.952","500, 500, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7951.19921875,"31.9, 36.8, 46.3, 36.2, 41.5, 54.1, 62.4, 58.3, 42.1, 52.8, 47.4, 34.8",12,65.6,3.9476167027417026,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ppsd,0.8102190635555556,180.20299220085144,"Predict, Predict, Speech, Detect","0.074747, 0.074256, 0.606892, 0.054324","52.062, 51.960, 42.298, 33.883","500, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8016.34375,"36.3, 47.9, 45.9, 25.0, 47.7, 39.0, 58.5, 49.0, 44.9, 66.0, 42.8, 52.1",12,91.8,3.97445329566855,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ppsp,0.8323075244444443,198.24718022346497,"Predict, Predict, Speech, Predict","0.074628, 0.074324, 0.609073, 0.074282","52.157, 52.172, 41.840, 52.078","500, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7996.4765625,"46.1, 31.5, 51.9, 27.6, 42.2, 44.1, 52.3, 65.1, 40.1, 64.5, 49.7, 47.4",12,88.3,4.003467659137577,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ppds,0.8128110774814815,180.71098971366882,"Predict, Predict, Detect, Speech","0.075137, 0.074441, 0.053661, 0.609572","52.504, 52.021, 33.573, 42.613","500, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7948.4296875,"28.4, 41.7, 39.1, 24.8, 54.8, 41.1, 67.0, 55.1, 51.1, 66.5, 35.5, 49.8",12,98.4,3.9754564564564565,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ppdd,0.26071215000000003,173.6280562877655,"Predict, Predict, Detect, Detect","0.074770, 0.075085, 0.055056, 0.055801","52.213, 52.395, 34.309, 34.712","500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6645.6484375,"42.5, 34.6, 54.0, 22.4, 37.7, 50.6, 53.2, 65.7, 38.9, 71.3, 55.2, 42.2",12,100.0,4.0375987509758,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ppdp,0.27892217599999997,190.43272829055786,"Predict, Predict, Detect, Predict","0.074721, 0.074066, 0.055535, 0.074600","52.101, 51.803, 34.522, 52.007","500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6706.6796875,"40.7, 40.1, 61.6, 39.5, 52.5, 51.5, 56.5, 60.3, 32.5, 55.2, 41.4, 42.9",12,100.0,4.05407995014245,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ppps,0.8325503814074076,198.44746327400208,"Predict, Predict, Predict, Speech","0.074565, 0.074619, 0.074547, 0.608820","52.131, 52.033, 52.050, 42.233","500, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7941.31640625,"38.9, 34.2, 54.4, 28.5, 37.8, 31.3, 57.8, 61.4, 37.2, 63.0, 53.4, 60.6",12,90.2,3.9975223931623933,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pppd,0.280571918,191.66278743743896,"Predict, Predict, Predict, Detect","0.074121, 0.075263, 0.074724, 0.056463","51.977, 52.417, 52.212, 35.056","500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6704.10546875,"36.3, 33.9, 38.1, 27.9, 57.8, 52.5, 61.0, 65.7, 54.9, 65.9, 36.1, 41.5",12,96.7,4.051114649681529,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,pppp,0.29850799,208.77081322669983,"Predict, Predict, Predict, Predict","0.074843, 0.074856, 0.074455, 0.074354","52.479, 52.179, 52.089, 52.024","500, 500, 500, 500",286720,,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6754.3125,"34.8, 37.0, 50.6, 33.8, 44.5, 40.2, 65.4, 60.9, 43.1, 60.6, 49.9, 54.7",12,100.0,4.050242520325203,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sssss,3.0482752592592597,215.43013072013855,"Speech, Speech, Speech, Speech, Speech","0.604897, 0.621659, 0.610632, 0.605016, 0.606071","42.289, 42.760, 43.012, 44.253, 43.116","54, 54, 54, 54, 54",,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8058.8828125,"28.5, 30.8, 42.2, 26.7, 43.3, 30.0, 54.2, 61.0, 36.0, 52.3, 35.1, 49.4",12,60.0,3.7210129052565315,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssssd,2.5122440484444444,205.47892999649048,"Speech, Speech, Speech, Speech, Detect","0.613737, 0.608230, 0.622339, 0.611243, 0.056695","42.021, 42.003, 44.365, 42.033, 35.058","54, 54, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8045.8359375,"35.2, 28.0, 42.7, 28.0, 43.0, 32.6, 56.8, 59.6, 38.7, 54.5, 38.7, 49.5",12,80.6,3.820470985822618,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssssp,2.5292727925185186,245.39782285690308,"Speech, Speech, Speech, Speech, Predict","0.604450, 0.617213, 0.617885, 0.615701, 0.074025","42.750, 44.742, 60.883, 45.250, 51.772","54, 54, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8031.2421875,"30.4, 21.0, 39.8, 31.0, 40.7, 36.6, 52.2, 61.3, 35.6, 45.0, 35.0, 39.5",12,79.4,3.693415631041149,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sssds,2.4704458859259257,201.5421018600464,"Speech, Speech, Speech, Detect, Speech","0.594301, 0.623112, 0.614429, 0.055600, 0.583003","41.415, 42.687, 42.147, 34.517, 40.776","54, 54, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8021.12890625,"43.0, 28.7, 47.7, 32.1, 51.2, 44.7, 48.3, 61.2, 34.4, 51.2, 31.7, 37.8",12,88.5,3.8290395223679785,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sssdd,1.945784763851852,198.9204604625702,"Speech, Speech, Speech, Detect, Detect","0.606584, 0.614142, 0.610972, 0.056081, 0.058005","41.830, 42.762, 43.504, 34.875, 35.950","54, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8062.46875,"32.1, 34.4, 39.7, 25.8, 43.7, 37.9, 57.5, 57.7, 43.8, 57.9, 39.8, 46.0",12,94.8,3.8693721484508004,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sssdp,1.956072809185185,212.83493542671204,"Speech, Speech, Speech, Detect, Predict","0.612466, 0.603969, 0.610171, 0.054218, 0.075248","42.285, 42.549, 42.001, 33.787, 52.213","54, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8056.4765625,"35.2, 34.9, 41.9, 40.1, 42.0, 47.6, 56.4, 58.6, 42.9, 45.8, 43.9, 38.5",12,95.1,3.8912574888463993,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sssps,2.497540005555556,220.64882230758667,"Speech, Speech, Speech, Predict, Speech","0.600785, 0.610708, 0.603555, 0.074669, 0.607823","41.367, 41.824, 43.923, 51.812, 41.723","54, 54, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8016.94921875,"30.7, 23.7, 39.3, 50.2, 62.9, 49.5, 59.7, 67.6, 43.5, 33.5, 20.3, 34.6",12,100.0,3.831985854858549,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssspd,1.9765094726666665,216.115478515625,"Speech, Speech, Speech, Predict, Detect","0.610161, 0.623097, 0.611885, 0.074431, 0.056935","42.629, 43.153, 43.098, 51.942, 35.294","54, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7982.55078125,"27.8, 35.4, 48.7, 42.6, 43.8, 40.2, 64.1, 57.1, 35.7, 42.5, 41.3, 45.2",12,90.2,3.8780935246158674,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssspp,1.9867757454814816,230.29253339767456,"Speech, Speech, Speech, Predict, Predict","0.607653, 0.611344, 0.618470, 0.074440, 0.074868","42.082, 41.787, 42.408, 51.839, 52.177","54, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8024.2421875,"31.1, 28.2, 42.7, 41.1, 42.8, 34.1, 62.8, 65.8, 44.2, 46.4, 44.7, 53.8",12,79.3,3.910745362190813,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssdss,2.4619067131111114,202.1044328212738,"Speech, Speech, Detect, Speech, Speech","0.590279, 0.598525, 0.056602, 0.598604, 0.617896","41.880, 41.541, 35.062, 41.274, 42.348","54, 54, 500, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8064.86328125,"25.4, 29.8, 41.8, 41.1, 37.7, 35.7, 62.1, 63.4, 40.1, 41.7, 44.3, 46.6",12,62.7,3.8195440140845074,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssdsd,1.9378791614814812,195.4018325805664,"Speech, Speech, Detect, Speech, Detect","0.599345, 0.619247, 0.056662, 0.607123, 0.055502","41.144, 42.871, 35.053, 41.880, 34.453","54, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7999.4453125,"33.7, 47.3, 48.3, 46.3, 44.8, 30.6, 56.4, 45.8, 35.9, 38.3, 39.4, 53.8",12,65.0,3.875707553707554,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssdsp,1.9348131502222226,210.87971758842468,"Speech, Speech, Detect, Speech, Predict","0.601809, 0.606385, 0.056148, 0.596374, 0.074097","41.360, 41.963, 34.805, 41.030, 51.723","54, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7975.1171875,"32.5, 40.8, 46.7, 47.6, 52.0, 43.1, 59.7, 53.2, 38.0, 37.8, 33.7, 42.1",12,90.0,3.8753940855030535,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssdds,1.921580994814815,193.71245527267456,"Speech, Speech, Detect, Detect, Speech","0.597653, 0.610531, 0.053637, 0.054753, 0.605008","41.315, 42.421, 33.599, 34.201, 42.176","54, 54, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7981.54296875,"33.4, 26.5, 48.1, 51.4, 39.1, 34.2, 58.1, 64.8, 35.3, 33.0, 44.6, 49.8",12,83.3,3.853840416229451,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssddd,1.3991650082962963,188.30501008033752,"Speech, Speech, Detect, Detect, Detect","0.614515, 0.616677, 0.056627, 0.055962, 0.055383","41.955, 42.152, 35.038, 34.671, 34.489","54, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8055.46484375,"38.7, 30.1, 52.3, 42.1, 62.6, 44.1, 54.2, 64.0, 34.5, 45.3, 24.5, 43.1",12,83.9,3.9129255663430422,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ssddp,1.3951264815555555,204.51805138587952,"Speech, Speech, Detect, Detect, Predict","0.602670, 0.607021, 0.056391, 0.054454, 0.074591","41.908, 41.764, 34.966, 33.919, 51.962","54, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7993.171875,"38.3, 27.3, 41.4, 52.1, 50.5, 51.5, 56.3, 67.1, 46.2, 35.8, 37.4, 36.6",12,98.5,3.9245397614314115,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
