request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
11578,p,0.003780,0.016200,0.018500,80.716797,38.479849
11579,pp,0.002838,0.043350,0.021500,104.611572,67.688325
11570,p,0.003780,0.004250,0.019200,19.364014,27.229849
11571,s,0.023128,0.017400,0.022000,32.840820,62.528351
11572,p,0.003780,0.005650,0.022000,52.592041,31.429849
11573,ds,0.002343,0.035350,0.022000,65.278809,59.692513
11574,dp,0.002464,0.005450,0.021500,73.469971,29.414344
11580,s,0.023128,0.008550,0.018500,6.282471,50.178351
11581,ds,0.002343,0.015050,0.020000,14.407959,37.392513
11582,d,0.002385,0.023000,0.021500,22.477539,46.885393
11583,p,0.003780,0.013950,0.019200,41.969971,36.929849
11584,dd,0.002426,0.030250,0.020000,55.458252,52.675915
11590,p,0.003780,0.005400,0.019200,18.716553,28.379849
11591,d,0.002385,0.011500,0.022000,31.777832,35.885393
11592,sp,0.018754,0.005500,0.019200,39.732178,43.453690
11593,ps,0.002840,0.027950,0.021500,58.795166,52.289786
11594,dpdp,0.002699,0.021700,0.022000,71.357666,46.398646
11585,d,0.002385,0.012050,0.021500,7.027100,35.935393
11586,d,0.002385,0.006050,0.021500,15.359131,29.935393
11587,pd,0.002977,0.005400,0.021500,34.584473,29.877001
11588,sd,0.018668,0.039650,0.020000,46.892578,78.317773
11589,p,0.003780,0.008550,0.021500,65.857666,33.829849
11595,s,0.023128,0.080100,0.022000,18.710449,125.228351
11596,d,0.002385,0.006350,0.019200,27.223389,27.935393
11597,d,0.002385,0.012150,0.018500,35.220947,33.035393
11598,pd,0.002977,0.015050,0.020000,54.435547,38.027001
11599,dpd,0.002513,0.020700,0.022000,67.101074,45.212673
11600,s,0.023128,0.006950,0.021500,6.443604,51.578351
11601,s,0.023128,0.023350,0.022000,14.500000,68.478351
11602,ps,0.002840,0.019350,0.020000,34.423096,42.189786
11603,p,0.003780,0.004600,0.021500,58.256348,29.879849
11604,ss,0.018821,0.021750,0.018500,70.848389,59.070769
11605,s,0.023128,0.004150,0.018500,6.467285,45.778351
11606,ds,0.002343,0.010900,0.020000,14.615967,33.242513
11607,p,0.003780,0.059300,0.022000,34.160400,85.079849
11608,ds,0.002343,0.004400,0.018500,46.835449,25.242513
11609,p,0.003780,0.014300,0.022000,66.037598,40.079849
11610,d,0.002385,0.004400,0.019200,6.701660,25.985393
11611,dd,0.002426,0.005200,0.020000,15.286621,27.625915
11612,s,0.023128,0.014800,0.022000,23.607422,59.928351
11613,sdd,0.018511,0.012150,0.021500,31.460938,52.160933
11614,ssd,0.018735,0.004600,0.022000,39.302734,45.334503
11615,d,0.002385,0.004450,0.022000,21.973633,28.835393
11616,s,0.023128,0.075150,0.021500,30.615479,119.778351
11617,dd,0.002426,0.003900,0.022000,38.620361,28.325915
11618,pds,0.003022,0.075900,0.018500,58.372314,97.421933
11619,sps,0.018360,0.029150,0.021500,71.266846,69.010251
11620,d,0.002385,0.039300,0.019200,22.425293,60.885393
11621,s,0.023128,0.005200,0.020000,30.995117,48.328351
11622,ss,0.018821,0.014500,0.018500,38.980469,51.820769
11623,dss,0.002842,0.011400,0.018500,47.019043,32.741615
11624,sdss,0.018223,0.010200,0.021500,55.118164,49.922624
11625,d,0.002385,0.004350,0.021500,9.319336,28.235393
11626,d,0.002385,0.052650,0.021500,17.406006,76.535393
11627,sd,0.018668,0.024400,0.019200,25.371094,62.267773
11628,dd,0.002426,0.004400,0.018500,33.375244,25.325915
11629,dsd,0.002613,0.010800,0.022000,41.462646,35.412551
11635,s,0.023128,0.007750,0.019200,6.672119,50.078351
11636,s,0.023128,0.004400,0.021500,15.280029,49.028351
11637,ps,0.002840,0.056850,0.019200,35.466309,78.889786
11638,sps,0.018360,0.063700,0.021500,47.777344,103.560251
11639,ss,0.018821,0.081450,0.022000,55.313232,122.270769
11640,d,0.002385,0.088850,0.018500,6.636963,109.735393
11641,s,0.023128,0.004550,0.019200,14.660156,46.878351
11642,sd,0.018668,0.058450,0.020000,22.529053,97.117773
11643,ss,0.018821,0.004400,0.020000,30.484375,43.220769
11644,ds,0.002343,0.079650,0.019200,38.676270,101.192513
11630,p,0.003780,0.007650,0.021500,17.548340,32.929849
11631,sp,0.018754,0.020100,0.022000,30.003906,60.853690
11632,pp,0.002838,0.071150,0.019200,49.150879,93.188325
11633,d,0.002385,0.005300,0.022000,62.349609,29.685393
11634,pp,0.002838,0.059850,0.022000,82.446045,84.688325
11645,s,0.023128,0.011400,0.022000,23.954834,56.528351
11646,d,0.002385,0.005150,0.018500,33.013916,26.035393
11647,ds,0.002343,0.006200,0.018500,40.956055,27.042513
11648,sds,0.018566,0.011150,0.018500,48.821533,48.216086
11649,pd,0.002977,0.004450,0.019200,68.436279,26.627001
11650,d,0.002385,0.005300,0.022000,9.135742,29.685393
11651,d,0.002385,0.014350,0.022000,17.468506,38.735393
11652,dd,0.002426,0.005000,0.018500,25.868408,25.925915
11653,d,0.002385,0.063100,0.022000,34.214111,87.485393
11654,pdd,0.003045,0.048950,0.019200,54.364746,71.194804
11655,p,0.003780,0.009750,0.019200,20.172119,32.729849
11656,sp,0.018754,0.004050,0.020000,33.051758,42.803690
11657,p,0.003780,0.094100,0.018500,52.973389,116.379849
11658,s,0.023128,0.014450,0.022000,65.502686,59.578351
11659,ss,0.018821,0.004550,0.018500,73.333740,41.870769
11660,s,0.023128,0.006000,0.018500,23.469238,47.628351
11661,ds,0.002343,0.004800,0.021500,32.590820,28.642513
11662,d,0.002385,0.083300,0.022000,40.656006,107.685393
11663,dds,0.002685,0.005700,0.020000,48.766113,28.385273
11664,sd,0.018668,0.023250,0.018500,56.741211,60.417773
11665,p,0.003780,0.029250,0.022000,36.573486,55.029849
11666,s,0.023128,0.023650,0.019200,48.818359,65.978351
11667,s,0.023128,0.017350,0.021500,56.426514,61.978351
11668,ss,0.018821,0.035450,0.021500,64.089844,75.770769
11669,ss,0.018821,0.011000,0.019200,72.139404,49.020769
11670,p,0.003780,0.070100,0.021500,36.625977,95.379849
11671,d,0.002385,0.005000,0.020000,50.657715,27.385393
11672,sd,0.018668,0.013900,0.021500,59.315186,54.067773
11673,dd,0.002426,0.006700,0.018500,67.683838,27.625915
11674,dsd,0.002613,0.008200,0.018500,75.911621,29.312551
11675,p,0.003780,0.024650,0.018500,35.044678,46.929849
11676,s,0.023128,0.004800,0.022000,47.660645,49.928351
11677,pp,0.002838,0.012950,0.018500,68.010986,34.288325
11678,ps,0.002840,0.006400,0.019200,92.249268,28.439786
11679,s,0.023128,0.007500,0.018500,105.665771,49.128351
11680,d,0.002385,0.004600,0.022000,23.759033,28.985393
11681,dd,0.002426,0.005200,0.019200,32.758545,26.825915
11682,ddd,0.002493,0.004850,0.022000,40.683838,29.343417
11683,dddd,0.002612,0.006700,0.018500,48.591797,27.811713
11684,sddd,0.017932,0.007650,0.018500,56.447510,44.081734
11685,d,0.002385,0.004450,0.022000,23.745605,28.835393
11686,sd,0.018668,0.004550,0.019200,32.332520,42.417773
11687,d,0.002385,0.018500,0.018500,40.143311,39.385393
11688,ssd,0.018735,0.004350,0.021500,47.976318,44.584503
11689,sss,0.019288,0.004200,0.022000,55.779785,45.488093
11690,s,0.023128,0.029550,0.022000,18.233887,74.678351
11691,ds,0.002343,0.083300,0.021500,27.472412,107.142513
11692,s,0.023128,0.004450,0.018500,36.209717,46.078351
11693,ps,0.002840,0.004900,0.022000,56.938965,29.739786
11694,dpd,0.002513,0.064750,0.018500,69.939209,85.762673
11695,p,0.003780,0.005150,0.018500,17.666504,27.429849
11696,p,0.003780,0.020400,0.021500,41.206299,45.679849
11697,s,0.023128,0.005250,0.022000,53.710693,50.378351
11698,pp,0.002838,0.030300,0.018500,72.610107,51.638325
11699,dpp,0.002514,0.015950,0.019200,85.067871,37.664416
11700,s,0.023128,0.079200,0.022000,23.078125,124.328351
11701,s,0.023128,0.003950,0.018500,32.075195,45.578351
11702,s,0.023128,0.017850,0.018500,42.875732,59.478351
11703,ss,0.018821,0.005600,0.019200,50.648438,43.620769
11704,dss,0.002842,0.012900,0.021500,58.750244,37.241615
11705,p,0.003780,0.019700,0.021500,47.455322,44.979849
11706,dp,0.002464,0.062250,0.018500,59.897705,83.214344
11707,s,0.023128,0.011050,0.018500,67.619873,52.678351
11708,p,0.003780,0.014100,0.019200,86.476807,37.079849
11709,dp,0.002464,0.004700,0.019200,98.891846,26.364344
11710,d,0.002385,0.067400,0.018500,21.858398,88.285393
11711,pd,0.002977,0.017800,0.018500,52.808350,39.277001
11712,sd,0.018668,0.022350,0.022000,65.098877,63.017773
11713,p,0.003780,0.004750,0.021500,84.054932,30.029849
11714,dp,0.002464,0.003950,0.019200,96.431152,25.614344
11715,s,0.023128,0.004600,0.021500,6.525635,49.228351
11716,d,0.002385,0.031350,0.018500,14.911133,52.235393
11717,ss,0.018821,0.008450,0.021500,22.985840,48.770769
11718,p,0.003780,0.075550,0.022000,43.412109,101.329849
11719,ss,0.018821,0.005850,0.018500,57.489258,43.170769
