request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
12515,p,0.003780,0.008700,0.018500,43.349609,30.979849
12516,sp,0.018754,0.013400,0.019200,65.895508,51.353690
12517,ps,0.002840,0.009200,0.018500,92.659912,30.539786
12518,dps,0.002445,0.007150,0.018500,114.529541,28.094936
12519,ddps,0.002746,0.021650,0.020000,130.001465,44.395776
12520,p,0.003780,0.007500,0.022000,40.501953,33.279849
12521,dp,0.002464,0.009850,0.019200,62.286621,31.514344
12522,sd,0.018668,0.011600,0.020000,77.541016,50.267773
12523,dsd,0.002613,0.013650,0.018500,93.536133,34.762551
12524,pds,0.003022,0.007200,0.021500,121.222656,31.721933
12525,d,0.002385,0.011400,0.018500,30.004639,32.285393
12526,pd,0.002977,0.012100,0.021500,58.601318,36.577001
12527,sp,0.018754,0.015600,0.019200,80.441650,53.553690
12528,p,0.003780,0.005100,0.018500,104.698730,27.379849
12529,sps,0.018360,0.016500,0.018500,133.871338,53.360251
12530,d,0.002385,0.005650,0.019200,23.466064,27.235393
12531,pd,0.002977,0.009200,0.021500,50.934570,33.677001
12532,p,0.003780,0.017450,0.021500,85.648926,42.729849
12533,dp,0.002464,0.017350,0.019200,108.208496,39.014344
12534,ddp,0.002502,0.013550,0.022000,123.214600,38.051712
12535,p,0.003780,0.009300,0.022000,41.225098,35.079849
12536,pp,0.002838,0.013700,0.022000,74.738037,38.538325
12537,dp,0.002464,0.011300,0.018500,96.573486,32.264344
12538,ddp,0.002502,0.014150,0.021500,112.098877,38.151712
12539,pd,0.002977,0.017600,0.020000,139.444824,40.577001
12540,s,0.023128,0.017750,0.019200,18.328613,60.078351
12541,ds,0.002343,0.024250,0.018500,40.306396,45.092513
12542,pds,0.003022,0.005050,0.022000,66.875000,30.071933
12543,dp,0.002464,0.013700,0.021500,90.203125,37.664344
12544,ddps,0.002746,0.040100,0.022000,105.540527,64.845776
12545,d,0.002385,0.010550,0.022000,29.350586,34.935393
12546,sd,0.018668,0.008250,0.018500,44.023438,45.417773
