request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
76,p,0.003780,0.005300,0.021500,34.883057,30.579849
77,d,0.002385,0.011450,0.022000,44.207275,35.835393
78,s,0.023128,0.027000,0.018500,50.928223,68.628351
79,p,0.003780,0.023250,0.021500,69.171631,48.529849
80,p,0.003780,0.004800,0.022000,35.627686,30.579849
81,s,0.023128,0.008800,0.018500,44.699707,50.428351
82,s,0.023128,0.028950,0.019200,51.431641,71.278351
83,p,0.003780,0.047150,0.018500,69.395264,69.429849
84,p,0.003780,0.004400,0.022000,34.979492,30.179849
85,s,0.023128,0.013550,0.021500,44.000488,58.178351
86,p,0.003780,0.060200,0.022000,62.001953,85.979849
87,s,0.023128,0.004950,0.018500,71.291016,46.578351
88,d,0.002385,0.010350,0.021500,23.386719,34.235393
89,d,0.002385,0.020150,0.022000,31.153809,44.535393
90,s,0.023128,0.071100,0.022000,37.894531,116.228351
91,p,0.003780,0.040200,0.019200,56.227295,63.179849
96,p,0.003780,0.004950,0.022000,20.368408,30.729849
97,p,0.003780,0.019800,0.019200,42.697510,42.779849
98,p,0.003780,0.092450,0.018500,64.328613,114.729849
99,s,0.023128,0.005200,0.019200,73.725830,47.528351
92,p,0.003780,0.004850,0.020000,37.619873,28.629849
93,s,0.023128,0.015450,0.019200,46.624023,57.778351
94,s,0.023128,0.061250,0.018500,53.370361,102.878351
95,d,0.002385,0.047150,0.020000,60.489258,69.535393
104,d,0.002385,0.006250,0.021500,9.821289,30.135393
105,s,0.023128,0.012500,0.019200,16.614014,54.828351
106,s,0.023128,0.043600,0.020000,23.273926,86.728351
107,p,0.003780,0.109500,0.020000,41.740723,133.279849
108,p,0.003780,0.004850,0.021500,33.849854,30.129849
109,p,0.003780,0.025050,0.022000,54.317871,50.829849
110,p,0.003780,0.036300,0.019200,74.486084,59.279849
111,d,0.002385,0.004450,0.022000,83.932861,28.835393
100,s,0.023128,0.004750,0.018500,22.874756,46.378351
101,d,0.002385,0.018450,0.022000,30.741455,42.835393
102,p,0.003780,0.086700,0.022000,49.473633,112.479849
103,s,0.023128,0.100250,0.018500,58.508545,141.878351
116,d,0.002385,0.004400,0.018500,23.439453,25.285393
117,p,0.003780,0.007550,0.018500,42.294434,29.829849
118,p,0.003780,0.081050,0.018500,62.449463,103.329849
119,d,0.002385,0.004450,0.021500,71.723145,28.335393
112,p,0.003780,0.006450,0.022000,35.076904,32.229849
113,d,0.002385,0.018300,0.022000,44.366699,42.685393
114,d,0.002385,0.027950,0.019200,51.412354,49.535393
115,d,0.002385,0.057100,0.019200,58.671875,78.685393
120,s,0.023128,0.004250,0.022000,13.112549,49.378351
121,d,0.002385,0.014150,0.021500,21.259277,38.035393
122,d,0.002385,0.018750,0.020000,29.145752,41.135393
123,d,0.002385,0.095050,0.020000,36.919678,117.435393
124,s,0.023128,0.005000,0.019200,22.949463,47.328351
125,s,0.023128,0.006500,0.020000,30.512695,49.628351
126,d,0.002385,0.070150,0.020000,37.911865,92.535393
127,p,0.003780,0.045150,0.019200,56.598633,68.129849
132,d,0.002385,0.006300,0.020000,9.627441,28.685393
133,d,0.002385,0.008200,0.021500,17.048828,32.085393
134,s,0.023128,0.061950,0.018500,24.023193,103.578351
135,d,0.002385,0.084250,0.018500,30.954346,105.135393
128,s,0.023128,0.005550,0.020000,22.380859,48.678351
129,s,0.023128,0.018150,0.022000,29.773193,63.278351
130,p,0.003780,0.092450,0.022000,48.372559,118.229849
131,p,0.003780,0.080000,0.022000,68.534424,105.779849
136,d,0.002385,0.006400,0.018500,9.866943,27.285393
137,p,0.003780,0.015500,0.022000,28.151855,41.279849
138,p,0.003780,0.099050,0.021500,48.286621,124.329849
139,p,0.003780,0.005100,0.020000,68.556152,28.879849
140,p,0.003780,0.005550,0.018500,35.351074,27.829849
141,s,0.023128,0.009550,0.019200,44.418701,51.878351
142,s,0.023128,0.030050,0.021500,51.113770,74.678351
143,p,0.003780,0.053700,0.022000,69.171631,79.479849
144,s,0.023128,0.004600,0.022000,7.322754,49.728351
145,s,0.023128,0.008400,0.022000,14.548340,53.528351
146,s,0.023128,0.114600,0.018500,22.165283,156.228351
147,d,0.002385,0.029350,0.021500,29.817139,53.235393
148,d,0.002385,0.005800,0.018500,23.627930,26.685393
149,d,0.002385,0.026400,0.022000,31.358398,50.785393
150,d,0.002385,0.027500,0.021500,39.383789,51.385393
151,p,0.003780,0.101400,0.018500,57.522217,123.679849
152,d,0.002385,0.005200,0.022000,21.134277,29.585393
153,s,0.023128,0.009050,0.019200,28.362793,51.378351
154,d,0.002385,0.015350,0.018500,35.294922,36.235393
155,p,0.003780,0.042550,0.022000,53.446045,68.329849
160,d,0.002385,0.007900,0.022000,23.717041,32.285393
161,p,0.003780,0.013450,0.020000,42.674316,37.229849
162,p,0.003780,0.020850,0.022000,62.964600,46.629849
163,s,0.023128,0.005650,0.018500,71.926270,47.278351
156,p,0.003780,0.004400,0.020000,35.009521,28.179849
157,s,0.023128,0.010650,0.018500,45.144043,52.278351
158,p,0.003780,0.135050,0.021500,65.034424,160.329849
159,p,0.003780,0.004400,0.021500,86.779541,29.679849
164,p,0.003780,0.006000,0.019200,23.789551,28.979849
165,p,0.003780,0.005150,0.020000,43.931641,28.929849
166,p,0.003780,0.022950,0.018500,64.226074,45.229849
167,d,0.002385,0.005150,0.018500,73.755127,26.035393
168,p,0.003780,0.004600,0.021500,26.366699,29.879849
169,s,0.023128,0.011000,0.021500,35.677979,55.628351
170,d,0.002385,0.017800,0.021500,42.701904,41.685393
171,s,0.023128,0.046050,0.021500,49.458740,90.678351
172,s,0.023128,0.008450,0.019200,22.674072,50.778351
173,p,0.003780,0.012650,0.018500,41.781006,34.929849
174,d,0.002385,0.036550,0.022000,51.210938,60.935393
175,p,0.003780,0.073450,0.019200,69.146729,96.429849
176,s,0.023128,0.004300,0.020000,23.366211,47.428351
177,d,0.002385,0.011850,0.018500,31.237549,32.735393
178,p,0.003780,0.039000,0.019200,49.325928,61.979849
179,d,0.002385,0.051400,0.019200,58.604004,72.985393
184,p,0.003780,0.004600,0.021500,20.769043,29.879849
185,s,0.023128,0.009150,0.018500,29.811035,50.778351
186,d,0.002385,0.089600,0.020000,37.229248,111.985393
187,d,0.002385,0.171950,0.022000,44.291748,196.335393
180,d,0.002385,0.005700,0.020000,20.647217,28.085393
181,d,0.002385,0.019800,0.020000,28.500732,42.185393
182,d,0.002385,0.083600,0.020000,36.287109,105.985393
183,s,0.023128,0.073150,0.021500,43.795654,117.778351
188,d,0.002385,0.004950,0.018500,23.171631,25.835393
189,d,0.002385,0.032600,0.020000,31.215088,54.985393
190,d,0.002385,0.097050,0.021500,38.394775,120.935393
191,s,0.023128,0.016400,0.018500,45.145264,58.028351
192,s,0.023128,0.010550,0.018500,10.551758,52.178351
193,d,0.002385,0.009200,0.022000,20.943848,33.585393
194,s,0.023128,0.070650,0.021500,28.524414,115.278351
195,d,0.002385,0.085800,0.021500,36.024414,109.685393
196,s,0.023128,0.005450,0.019200,21.237549,47.778351
197,d,0.002385,0.009900,0.021500,28.915527,33.785393
198,p,0.003780,0.014350,0.020000,46.953125,38.129849
199,p,0.003780,0.055900,0.018500,67.504395,78.179849
200,d,0.002385,0.012050,0.021500,9.240967,35.935393
201,p,0.003780,0.013850,0.022000,27.380615,39.629849
202,s,0.023128,0.031550,0.021500,36.542236,76.178351
203,p,0.003780,0.086450,0.022000,54.330078,112.229849
204,s,0.023128,0.004450,0.020000,22.976807,47.578351
205,d,0.002385,0.035000,0.021500,30.851807,58.885393
206,p,0.003780,0.079550,0.021500,48.905273,104.829849
207,s,0.023128,0.083300,0.018500,57.850342,124.928351
208,p,0.003780,0.006550,0.022000,32.138672,32.329849
209,p,0.003780,0.065300,0.020000,52.294922,89.079849
210,p,0.003780,0.099600,0.019200,72.386230,122.579849
211,s,0.023128,0.006450,0.019200,81.346191,48.778351
212,p,0.003780,0.005750,0.022000,20.897217,31.529849
213,d,0.002385,0.010950,0.021500,30.259766,34.835393
214,d,0.002385,0.063150,0.018500,37.685791,84.035393
215,d,0.002385,0.049650,0.021500,44.856201,73.535393
216,d,0.002385,0.004900,0.018500,14.168213,25.785393
217,s,0.023128,0.031450,0.019200,28.696777,73.778351
218,p,0.003780,0.096800,0.018500,48.393311,119.079849
219,p,0.003780,0.004350,0.020000,69.421143,28.129849
220,s,0.023128,0.004350,0.021500,22.709961,48.978351
221,s,0.023128,0.011400,0.020000,30.354004,54.528351
222,p,0.003780,0.027350,0.018500,48.438232,49.629849
223,s,0.023128,0.068100,0.019200,57.367920,110.428351
224,p,0.003780,0.004900,0.022000,34.773682,30.679849
225,d,0.002385,0.013700,0.020000,44.316650,36.085393
226,d,0.002385,0.071100,0.021500,51.327881,94.985393
227,d,0.002385,0.103800,0.021500,58.445801,127.685393
228,d,0.002385,0.004750,0.019200,22.088623,26.335393
229,p,0.003780,0.013250,0.021500,40.996094,38.529849
230,d,0.002385,0.091650,0.020000,50.590576,114.035393
231,s,0.023128,0.005750,0.022000,57.424805,50.878351
232,p,0.003780,0.005350,0.021500,17.640137,30.629849
233,p,0.003780,0.016950,0.019200,37.967529,39.929849
234,p,0.003780,0.025700,0.021500,58.458252,50.979849
235,d,0.002385,0.004850,0.019200,68.188721,26.435393
236,s,0.023128,0.005700,0.022000,22.801270,50.828351
237,p,0.003780,0.015500,0.022000,41.699219,41.279849
238,d,0.002385,0.019650,0.019200,51.314453,41.235393
239,p,0.003780,0.062100,0.019200,70.390137,85.079849
240,p,0.003780,0.004650,0.019200,34.451172,27.629849
241,p,0.003780,0.070050,0.020000,54.927979,93.829849
242,p,0.003780,0.081850,0.020000,75.518799,105.629849
243,p,0.003780,0.005500,0.019200,95.702637,28.479849
248,p,0.003780,0.004750,0.020000,20.821777,28.529849
249,d,0.002385,0.017250,0.022000,30.187012,41.635393
250,p,0.003780,0.118100,0.018500,48.271729,140.379849
251,s,0.023128,0.004000,0.019200,57.336182,46.328351
244,s,0.023128,0.004600,0.020000,11.493896,47.728351
245,p,0.003780,0.013100,0.021500,31.618164,38.379849
246,s,0.023128,0.111100,0.018500,41.130859,152.728351
247,s,0.023128,0.131650,0.019200,48.179688,173.978351
252,p,0.003780,0.004700,0.020000,30.340576,28.479849
253,s,0.023128,0.031850,0.018500,40.612061,73.478351
254,d,0.002385,0.025700,0.019200,48.296387,47.285393
255,p,0.003780,0.079300,0.020000,67.519775,103.079849
256,d,0.002385,0.005500,0.020000,23.687988,27.885393
257,s,0.023128,0.017250,0.022000,31.089600,62.378351
258,s,0.023128,0.071450,0.019200,37.838623,113.778351
259,p,0.003780,0.123900,0.018500,56.080811,146.179849
260,s,0.023128,0.004800,0.020000,23.083008,47.928351
261,d,0.002385,0.009050,0.019200,30.927734,30.635393
262,d,0.002385,0.083700,0.022000,37.976074,108.085393
263,p,0.003780,0.071750,0.019200,56.096191,94.729849
264,s,0.023128,0.004700,0.020000,23.107666,47.828351
265,s,0.023128,0.013450,0.019200,30.847900,55.778351
266,s,0.023128,0.121800,0.020000,37.563721,164.928351
267,s,0.023128,0.020350,0.020000,44.224854,63.478351
268,d,0.002385,0.004900,0.020000,23.189941,27.285393
269,d,0.002385,0.016950,0.021500,31.346924,40.835393
270,s,0.023128,0.045450,0.021500,38.321045,90.078351
271,p,0.003780,0.074050,0.022000,56.849121,99.829849
272,p,0.003780,0.004400,0.019200,21.930176,27.379849
273,d,0.002385,0.009500,0.018500,32.545898,30.385393
274,s,0.023128,0.085950,0.018500,40.319580,127.578351
275,p,0.003780,0.066950,0.022000,59.057129,92.729849
280,d,0.002385,0.005850,0.021500,23.868652,29.735393
281,d,0.002385,0.009300,0.022000,31.909668,33.685393
282,d,0.002385,0.054650,0.018500,39.018555,75.535393
283,s,0.023128,0.080000,0.020000,45.883545,123.128351
276,d,0.002385,0.005200,0.018500,22.849365,26.085393
277,p,0.003780,0.010900,0.018500,42.052490,33.179849
278,p,0.003780,0.029450,0.020000,62.283203,53.229849
279,s,0.023128,0.006300,0.021500,71.275146,50.928351
284,s,0.023128,0.005200,0.021500,21.219482,49.828351
285,s,0.023128,0.012050,0.021500,28.777344,56.678351
286,d,0.002385,0.020850,0.018500,35.829590,41.735393
287,d,0.002385,0.071400,0.020000,43.069824,93.785393
288,d,0.002385,0.005050,0.022000,23.684814,29.435393
289,p,0.003780,0.006650,0.018500,42.813721,28.929849
290,p,0.003780,0.065700,0.022000,63.035645,91.479849
291,p,0.003780,0.004900,0.018500,83.598877,27.179849
292,s,0.023128,0.004750,0.021500,22.981445,49.378351
293,p,0.003780,0.013000,0.021500,42.145752,38.279849
294,p,0.003780,0.009300,0.018500,62.731689,31.579849
295,p,0.003780,0.088200,0.018500,84.919922,110.479849
296,s,0.023128,0.007850,0.019200,23.261719,50.178351
297,p,0.003780,0.009150,0.021500,45.957031,34.429849
298,d,0.002385,0.040900,0.018500,55.743408,61.785393
299,d,0.002385,0.031100,0.022000,62.925537,55.485393
300,p,0.003780,0.007300,0.018500,21.425049,29.579849
301,p,0.003780,0.027300,0.020000,42.339355,51.079849
302,s,0.023128,0.099350,0.019200,51.455811,141.678351
303,p,0.003780,0.005650,0.020000,69.680908,29.429849
304,d,0.002385,0.004900,0.021500,23.840820,28.785393
305,p,0.003780,0.017900,0.020000,42.616943,41.679849
306,s,0.023128,0.011850,0.018500,51.739502,53.478351
307,s,0.023128,0.012450,0.019200,58.480225,54.778351
308,d,0.002385,0.004900,0.021500,22.560303,28.785393
309,s,0.023128,0.012800,0.022000,30.042725,57.928351
310,s,0.023128,0.023250,0.019200,36.793701,65.578351
311,d,0.002385,0.051900,0.021500,43.861816,75.785393
312,s,0.023128,0.005750,0.019200,23.465088,48.078351
313,s,0.023128,0.008950,0.019200,31.117432,51.278351
314,p,0.003780,0.038600,0.021500,49.289062,63.879849
315,d,0.002385,0.103800,0.019200,58.987793,125.385393
320,d,0.002385,0.004700,0.022000,23.464355,29.085393
321,s,0.023128,0.009150,0.020000,30.913574,52.278351
322,d,0.002385,0.097050,0.021500,37.912598,120.935393
323,p,0.003780,0.131700,0.020000,56.306396,155.479849
316,d,0.002385,0.004450,0.020000,22.832031,26.835393
317,p,0.003780,0.019800,0.022000,41.713867,45.579849
318,d,0.002385,0.039500,0.021500,51.009033,63.385393
319,s,0.023128,0.005550,0.022000,57.907227,50.678351
324,p,0.003780,0.016150,0.020000,32.711914,39.929849
325,p,0.003780,0.007950,0.021500,54.820801,33.229849
326,s,0.023128,0.025700,0.022000,64.406982,70.828351
327,s,0.023128,0.071150,0.022000,71.543457,116.278351
328,p,0.003780,0.004550,0.019200,35.300049,27.529849
329,s,0.023128,0.011600,0.021500,44.398438,56.228351
330,s,0.023128,0.098500,0.022000,51.138672,143.628351
331,s,0.023128,0.103100,0.020000,57.886719,146.228351
332,s,0.023128,0.005050,0.022000,23.163818,50.178351
333,p,0.003780,0.038150,0.020000,42.140869,61.929849
334,p,0.003780,0.017850,0.022000,62.485107,43.629849
335,d,0.002385,0.140250,0.018500,71.768066,161.135393
336,p,0.003780,0.004750,0.019200,35.485840,27.729849
337,d,0.002385,0.015450,0.022000,45.185059,39.835393
338,d,0.002385,0.106600,0.022000,52.417725,130.985393
339,d,0.002385,0.115850,0.019200,60.049316,137.435393
344,d,0.002385,0.004550,0.018500,12.187500,25.435393
345,p,0.003780,0.020350,0.021500,30.348633,45.629849
346,d,0.002385,0.071800,0.018500,39.892578,92.685393
347,d,0.002385,0.005400,0.019200,47.051514,26.985393
340,p,0.003780,0.005800,0.022000,31.666016,31.579849
341,s,0.023128,0.010500,0.020000,40.962891,53.628351
342,p,0.003780,0.057000,0.020000,58.993408,80.779849
343,s,0.023128,0.096600,0.022000,67.990967,141.728351
348,d,0.002385,0.005250,0.019200,23.423584,26.835393
349,d,0.002385,0.021150,0.022000,31.376709,45.535393
350,p,0.003780,0.054400,0.018500,49.814697,76.679849
351,d,0.002385,0.004500,0.021500,59.196289,28.385393
352,p,0.003780,0.006650,0.019200,42.360596,29.629849
353,s,0.023128,0.020900,0.018500,52.014404,62.528351
354,p,0.003780,0.031900,0.020000,70.113037,55.679849
355,d,0.002385,0.004450,0.021500,79.413330,28.335393
356,s,0.023128,0.004550,0.020000,24.206299,47.678351
357,d,0.002385,0.014350,0.020000,33.435059,36.735393
358,s,0.023128,0.070150,0.018500,40.234619,111.778351
359,p,0.003780,0.063100,0.018500,58.646240,85.379849
364,d,0.002385,0.005950,0.018500,9.904053,26.835393
365,s,0.023128,0.011350,0.018500,17.474365,52.978351
366,s,0.023128,0.018750,0.018500,24.654297,60.378351
367,s,0.023128,0.052250,0.020000,31.789795,95.378351
360,d,0.002385,0.005000,0.022000,23.451416,29.385393
361,d,0.002385,0.014350,0.020000,31.307129,36.735393
362,d,0.002385,0.013650,0.019200,38.524658,35.235393
363,s,0.023128,0.128600,0.018500,45.444824,170.228351
368,p,0.003780,0.005150,0.019200,20.353760,28.129849
369,s,0.023128,0.011800,0.021500,29.444580,56.428351
370,p,0.003780,0.120250,0.021500,47.839111,145.529849
371,p,0.003780,0.007250,0.021500,68.053711,32.529849
372,p,0.003780,0.004900,0.019200,35.697754,27.879849
373,d,0.002385,0.011450,0.018500,46.137939,32.335393
374,s,0.023128,0.036300,0.018500,53.767334,77.928351
375,s,0.023128,0.094750,0.022000,61.314209,139.878351
376,d,0.002385,0.007900,0.021500,23.656982,31.785393
377,s,0.023128,0.008800,0.021500,31.281250,53.428351
378,p,0.003780,0.071000,0.018500,49.484619,93.279849
379,s,0.023128,0.097300,0.019200,58.517334,139.628351
388,s,0.023128,0.004700,0.018500,9.123291,46.328351
389,s,0.023128,0.020700,0.019200,15.932861,63.028351
390,s,0.023128,0.070650,0.018500,22.691406,112.278351
391,p,0.003780,0.098150,0.019200,41.021484,121.129849
384,p,0.003780,0.009200,0.018500,35.317627,31.479849
385,d,0.002385,0.011950,0.019200,44.844482,33.535393
386,s,0.023128,0.018200,0.018500,51.680664,59.828351
387,s,0.023128,0.104800,0.020000,58.416504,147.928351
380,s,0.023128,0.009500,0.018500,22.481445,51.128351
381,s,0.023128,0.016200,0.021500,29.835938,60.828351
382,p,0.003780,0.043950,0.018500,48.087158,66.229849
383,s,0.023128,0.037100,0.020000,57.488770,80.228351
392,p,0.003780,0.003650,0.022000,27.468750,29.429849
393,p,0.003780,0.045550,0.022000,48.645752,71.329849
394,p,0.003780,0.059200,0.019200,69.078369,82.179849
395,s,0.023128,0.004800,0.018500,78.147949,46.428351
396,s,0.023128,0.004450,0.018500,9.049805,46.078351
397,s,0.023128,0.011700,0.021500,15.789307,56.328351
398,s,0.023128,0.026400,0.022000,22.471680,71.528351
399,s,0.023128,0.053250,0.022000,29.588379,98.378351
400,s,0.023128,0.004550,0.022000,22.368408,49.678351
401,d,0.002385,0.015600,0.018500,30.187988,36.485393
402,d,0.002385,0.026150,0.019200,37.201416,47.735393
403,d,0.002385,0.016300,0.022000,44.228027,40.685393
404,p,0.003780,0.004950,0.021500,46.627930,30.229849
405,s,0.023128,0.025850,0.021500,55.611816,70.478351
406,p,0.003780,0.044800,0.019200,73.767090,67.779849
407,p,0.003780,0.004300,0.022000,93.906494,30.079849
412,p,0.003780,0.004650,0.019200,19.864258,27.629849
413,d,0.002385,0.013850,0.022000,29.996826,38.235393
414,d,0.002385,0.075050,0.019200,37.416260,96.635393
415,d,0.002385,0.038750,0.021500,44.563721,62.635393
416,s,0.023128,0.004650,0.020000,22.545654,47.778351
417,d,0.002385,0.008200,0.021500,30.448242,32.085393
418,d,0.002385,0.034250,0.019200,37.703369,55.835393
419,p,0.003780,0.009400,0.018500,56.995117,31.679849
420,p,0.003780,0.007850,0.022000,42.135254,33.629849
421,d,0.002385,0.006500,0.019200,51.485840,28.085393
422,p,0.003780,0.041800,0.022000,70.032471,67.579849
423,d,0.002385,0.039650,0.019200,79.327637,61.235393
408,p,0.003780,0.003500,0.018500,35.200684,25.779849
409,s,0.023128,0.006800,0.022000,44.443604,51.928351
410,p,0.003780,0.025250,0.020000,62.687012,49.029849
411,p,0.003780,0.004750,0.019200,82.959473,27.729849
424,p,0.003780,0.004650,0.020000,21.946289,28.429849
425,p,0.003780,0.012000,0.018500,44.180664,34.279849
426,s,0.023128,0.020750,0.022000,53.815186,65.878351
427,d,0.002385,0.004850,0.022000,61.206543,29.235393
428,s,0.023128,0.005100,0.022000,22.926270,50.228351
429,s,0.023128,0.007100,0.020000,30.606201,50.228351
430,d,0.002385,0.047400,0.019200,37.821045,68.985393
431,p,0.003780,0.054300,0.018500,55.997314,76.579849
432,s,0.023128,0.005200,0.019200,9.025635,47.528351
433,s,0.023128,0.011700,0.021500,15.789795,56.328351
434,d,0.002385,0.109450,0.020000,23.069824,131.835393
435,s,0.023128,0.076250,0.018500,29.921875,117.878351
436,s,0.023128,0.003900,0.022000,22.473145,49.028351
437,d,0.002385,0.011450,0.018500,30.258301,32.335393
438,s,0.023128,0.047100,0.021500,37.039795,91.728351
439,p,0.003780,0.044300,0.019200,55.201416,67.279849
440,s,0.023128,0.004850,0.022000,19.082520,49.978351
441,p,0.003780,0.010900,0.019200,37.768311,33.879849
442,d,0.002385,0.051500,0.020000,47.128662,73.885393
443,d,0.002385,0.090600,0.021500,54.340332,114.485393
444,d,0.002385,0.004350,0.018500,23.665039,25.235393
445,d,0.002385,0.018150,0.022000,31.711426,42.535393
446,s,0.023128,0.063150,0.021500,38.524170,107.778351
447,d,0.002385,0.076550,0.020000,45.525391,98.935393
448,s,0.023128,0.009550,0.020000,23.220947,52.678351
449,p,0.003780,0.008950,0.022000,42.246338,34.729849
450,p,0.003780,0.030050,0.022000,62.751953,55.829849
451,p,0.003780,0.029550,0.020000,84.696533,53.329849
452,d,0.002385,0.014300,0.021500,22.249512,38.185393
453,s,0.023128,0.017350,0.022000,29.592041,62.478351
454,d,0.002385,0.036550,0.019200,36.684570,58.135393
455,d,0.002385,0.051150,0.021500,43.811035,75.035393
460,s,0.023128,0.004350,0.018500,22.945557,45.978351
461,d,0.002385,0.009550,0.018500,30.843506,30.435393
462,s,0.023128,0.128250,0.021500,37.635010,172.878351
463,s,0.023128,0.054300,0.021500,44.491699,98.928351
456,s,0.023128,0.006000,0.019200,7.243896,48.328351
457,d,0.002385,0.017650,0.019200,15.572754,39.235393
458,d,0.002385,0.015850,0.021500,23.213867,39.735393
459,p,0.003780,0.049250,0.022000,42.255371,75.029849
464,p,0.003780,0.004750,0.018500,35.045166,27.029849
465,d,0.002385,0.029600,0.022000,44.970947,53.985393
466,p,0.003780,0.027450,0.020000,63.126709,51.229849
467,d,0.002385,0.004800,0.018500,72.493408,25.685393
468,p,0.003780,0.004750,0.018500,20.076172,27.029849
469,s,0.023128,0.016950,0.018500,29.181396,58.578351
470,d,0.002385,0.054650,0.020000,36.206055,77.035393
471,d,0.002385,0.153000,0.021500,43.313477,176.885393
472,d,0.002385,0.012900,0.018500,22.643311,33.785393
473,s,0.023128,0.020200,0.022000,30.163818,65.328351
474,s,0.023128,0.038850,0.018500,36.965088,80.478351
475,p,0.003780,0.017850,0.022000,55.055176,43.629849
476,p,0.003780,0.006000,0.022000,35.777588,31.779849
477,p,0.003780,0.032400,0.021500,56.054443,57.679849
478,s,0.023128,0.080400,0.022000,65.020996,125.528351
