request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
58,sdd,0.018511,0.012050,0.018500,27.455078,49.060933
59,ssdd,0.018091,0.004500,0.021500,36.140869,44.091216
52,s,0.023128,0.004500,0.018500,22.972168,46.128351
53,ds,0.002343,0.004250,0.019200,32.811768,25.792513
54,pds,0.003022,0.004100,0.018500,53.123779,25.621933
55,sps,0.018360,0.006350,0.018500,68.601074,43.210251
60,p,0.003780,0.006650,0.021500,20.786133,31.929849
61,dp,0.002464,0.004850,0.021500,36.595703,28.814344
62,sdp,0.018492,0.005200,0.018500,45.429199,42.191971
63,dsd,0.002613,0.004850,0.019200,54.667725,26.662551
64,s,0.023128,0.005100,0.021500,23.171387,49.728351
65,ps,0.002840,0.004150,0.020000,44.604492,26.989786
66,dps,0.002445,0.005150,0.018500,60.738525,26.094936
67,pd,0.002977,0.012900,0.018500,81.038330,34.377001
72,d,0.002385,0.004800,0.020000,20.156494,27.185393
73,dd,0.002426,0.006700,0.020000,29.760742,29.125915
74,ddd,0.002493,0.005600,0.018500,38.846924,26.593417
75,dddd,0.002612,0.009550,0.019200,47.978516,31.361713
68,d,0.002385,0.005300,0.019200,23.790527,26.885393
69,pd,0.002977,0.005650,0.022000,45.063721,30.627001
70,pp,0.002838,0.006500,0.019200,71.942139,28.538325
71,pp,0.002838,0.004700,0.021500,98.660889,29.038325
76,s,0.023128,0.005400,0.019200,23.206787,47.728351
77,ds,0.002343,0.004600,0.019200,33.277100,26.142513
78,pds,0.003022,0.004600,0.019200,53.712158,26.821933
79,dps,0.002445,0.005200,0.020000,69.349609,27.644936
80,s,0.023128,0.004750,0.022000,23.380371,49.878351
81,ps,0.002840,0.006600,0.021500,44.514893,30.939786
82,dps,0.002445,0.005850,0.019200,60.405518,27.494936
83,sdps,0.018183,0.005300,0.021500,69.223633,44.982897
88,d,0.002385,0.004000,0.018500,9.728760,24.885393
89,sd,0.018668,0.005550,0.022000,18.808350,46.217773
90,dsd,0.002613,0.005500,0.019200,27.780762,27.312551
91,dds,0.002685,0.004350,0.019200,36.858154,26.235273
84,d,0.002385,0.004900,0.021500,23.494385,28.785393
85,dd,0.002426,0.004350,0.018500,33.310059,25.275915
86,ddd,0.002493,0.006000,0.020000,42.397461,28.493417
87,pd,0.002977,0.007300,0.018500,62.849854,28.777001
96,s,0.023128,0.004850,0.021500,23.300537,49.478351
97,ds,0.002343,0.004950,0.019200,33.175537,26.492513
98,dds,0.002685,0.005400,0.018500,42.325928,26.585273
99,ddds,0.002761,0.004750,0.022000,51.358643,29.510792
92,s,0.023128,0.004400,0.019200,23.276611,46.728351
93,ds,0.002343,0.008800,0.022000,33.135254,33.142513
94,dds,0.002685,0.004950,0.018500,42.140869,26.135273
95,ddds,0.002761,0.004800,0.019200,51.729248,26.760792
100,d,0.002385,0.004950,0.018500,7.941162,25.835393
101,pd,0.002977,0.008250,0.018500,29.302490,29.727001
102,dp,0.002464,0.010300,0.019200,45.244141,31.964344
103,sdp,0.018492,0.004050,0.018500,54.251465,41.041971
104,p,0.003780,0.009600,0.018500,20.422852,31.879849
105,dp,0.002464,0.004450,0.022000,36.231445,28.914344
106,sdp,0.018492,0.005600,0.020000,45.464600,44.091971
107,ps,0.002840,0.005100,0.022000,67.464111,29.939786
108,d,0.002385,0.004650,0.020000,23.419922,27.035393
109,dd,0.002426,0.004150,0.021500,33.292969,28.075915
110,pd,0.002977,0.005200,0.019200,53.645264,27.377001
111,dp,0.002464,0.007900,0.018500,69.402344,28.864344
112,s,0.023128,0.004400,0.018500,23.223633,46.028351
113,ss,0.018821,0.005500,0.021500,33.026855,45.820769
114,sss,0.019288,0.007250,0.018500,41.909912,45.038093
115,dsss,0.003039,0.004700,0.020000,50.783936,27.738978
116,d,0.002385,0.003800,0.020000,15.408936,26.185393
117,dd,0.002426,0.005800,0.022000,26.746338,30.225915
118,ddd,0.002493,0.005000,0.021500,35.990967,28.993417
119,ddd,0.002493,0.005150,0.021500,45.194580,29.143417
120,s,0.023128,0.004350,0.019200,9.538574,46.678351
121,ss,0.018821,0.007200,0.020000,18.278564,46.020769
122,sss,0.019288,0.004600,0.019200,27.045410,43.088093
123,ssss,0.018888,0.005900,0.018500,35.842041,43.288175
124,d,0.002385,0.004250,0.019200,23.502197,25.835393
125,dd,0.002426,0.005000,0.018500,33.994385,25.925915
126,ddd,0.002493,0.005050,0.020000,44.095947,27.543417
127,sdd,0.018511,0.007200,0.021500,54.016846,47.210933
128,p,0.003780,0.004550,0.020000,20.218506,28.329849
129,sp,0.018754,0.005800,0.019200,36.870605,43.753690
130,dsp,0.002685,0.006350,0.020000,46.109375,29.034513
131,dds,0.002685,0.005400,0.020000,55.441650,28.085273
132,s,0.023128,0.004650,0.022000,23.106689,49.778351
133,ss,0.018821,0.004600,0.020000,33.075195,43.420769
134,dss,0.002842,0.004500,0.019200,42.134033,26.541615
135,sdss,0.018223,0.004100,0.018500,50.983643,40.822624
136,p,0.003780,0.006150,0.019200,35.043213,29.129849
137,pp,0.002838,0.004550,0.019200,61.730957,26.588325
138,dp,0.002464,0.005150,0.020000,77.613525,27.614344
139,pd,0.002977,0.004650,0.020000,97.937500,27.627001
144,d,0.002385,0.004350,0.022000,23.734131,28.735393
145,sd,0.018668,0.016900,0.021500,33.467041,57.067773
146,dsd,0.002613,0.004500,0.021500,42.309570,28.612551
147,sdsd,0.018197,0.005000,0.022000,51.425049,45.197164
140,s,0.023128,0.005800,0.019200,9.885986,48.128351
141,ss,0.018821,0.004550,0.022000,20.730225,45.370769
142,sss,0.019288,0.007400,0.020000,29.784668,46.688093
143,ssss,0.018888,0.005100,0.020000,38.634033,43.988175
148,d,0.002385,0.004800,0.021500,23.202881,28.685393
149,sd,0.018668,0.009450,0.020000,32.739014,48.117773
150,dsd,0.002613,0.004450,0.018500,41.644775,25.562551
151,pds,0.003022,0.005700,0.022000,61.726074,30.721933
152,s,0.023128,0.007850,0.018500,24.927002,49.478351
153,ds,0.002343,0.007300,0.022000,35.070312,31.642513
154,pds,0.003022,0.005900,0.021500,55.333252,30.421933
155,pp,0.002838,0.007450,0.018500,81.919434,28.788325
160,d,0.002385,0.004450,0.020000,23.141846,26.835393
161,dd,0.002426,0.005500,0.018500,33.060791,26.425915
162,ddd,0.002493,0.004500,0.020000,43.228027,26.993417
163,ddd,0.002493,0.004050,0.022000,54.453125,28.543417
156,d,0.002385,0.004500,0.018500,9.390137,25.385393
157,sd,0.018668,0.005300,0.021500,19.344482,45.467773
158,dsd,0.002613,0.005050,0.021500,29.257812,29.162551
159,sds,0.018566,0.005450,0.022000,38.794678,46.016086
164,p,0.003780,0.004350,0.019200,20.585449,27.329849
165,sp,0.018754,0.004450,0.018500,37.862061,41.703690
166,ps,0.002840,0.004800,0.020000,57.781250,27.639786
167,dps,0.002445,0.006950,0.022000,73.670166,31.394936
168,d,0.002385,0.005800,0.022000,7.572510,30.185393
169,pd,0.002977,0.004650,0.020000,29.433838,27.627001
170,sp,0.018754,0.007050,0.019200,45.884033,45.003690
171,dsp,0.002685,0.005150,0.018500,55.301758,26.334513
172,s,0.023128,0.004600,0.019200,22.454346,46.928351
173,ps,0.002840,0.004350,0.020000,43.540283,27.189786
174,sps,0.018360,0.004400,0.018500,59.073486,41.260251
175,dsps,0.002950,0.004900,0.021500,68.505615,29.350393
176,s,0.023128,0.005500,0.019200,9.686279,47.828351
177,ps,0.002840,0.006000,0.021500,32.414551,30.339786
178,sps,0.018360,0.004800,0.021500,49.363770,44.660251
179,dsp,0.002685,0.004400,0.021500,58.757080,28.584513
180,s,0.023128,0.004550,0.018500,23.034912,46.178351
181,ds,0.002343,0.004900,0.021500,32.941650,28.742513
182,sds,0.018566,0.013100,0.019200,41.757568,50.866086
183,dsds,0.002713,0.004900,0.019200,50.681885,26.813025
184,p,0.003780,0.005750,0.021500,35.383789,31.029849
185,dp,0.002464,0.004550,0.021500,51.083740,28.514344
186,pd,0.002977,0.005150,0.019200,71.213623,27.327001
187,dp,0.002464,0.004500,0.022000,87.241211,28.964344
188,s,0.023128,0.007250,0.021500,23.363037,51.878351
189,ps,0.002840,0.007250,0.019200,44.493164,29.289786
190,pps,0.002854,0.005000,0.020000,71.459473,27.854053
191,dp,0.002464,0.005350,0.018500,87.347656,26.314344
196,d,0.002385,0.006700,0.022000,23.301025,31.085393
197,pd,0.002977,0.004400,0.019200,44.221680,26.577001
198,p,0.003780,0.010150,0.019200,71.030273,33.129849
199,dp,0.002464,0.004800,0.018500,87.030518,25.764344
192,d,0.002385,0.011800,0.018500,10.000244,32.685393
193,pd,0.002977,0.005400,0.022000,33.335938,30.377001
194,dp,0.002464,0.010250,0.019200,49.913818,31.914344
195,ddp,0.002502,0.005300,0.020000,59.326904,27.801712
204,d,0.002385,0.004750,0.019200,22.289795,26.335393
205,sd,0.018668,0.008100,0.019200,31.750000,45.967773
206,ps,0.002840,0.006750,0.019200,52.162109,28.789786
207,sps,0.018360,0.004650,0.022000,67.797363,45.010251
200,d,0.002385,0.006950,0.022000,23.579102,31.335393
201,pd,0.002977,0.010800,0.019200,44.625732,32.977001
202,pp,0.002838,0.005350,0.018500,71.348877,26.688325
203,pp,0.002838,0.006350,0.019200,98.022217,28.388325
208,d,0.002385,0.017750,0.020000,16.503418,40.135393
209,pd,0.002977,0.005450,0.019200,39.232910,27.627001
210,p,0.003780,0.003500,0.021500,67.283447,28.779849
211,pp,0.002838,0.005150,0.020000,94.239014,27.988325
216,d,0.002385,0.005200,0.019200,7.464844,26.785393
217,dd,0.002426,0.005550,0.020000,17.335693,27.975915
218,sdd,0.018511,0.004950,0.018500,26.760254,41.960933
219,sdd,0.018511,0.011400,0.018500,35.712646,48.410933
212,s,0.023128,0.004900,0.019200,23.053711,47.228351
213,ds,0.002343,0.004900,0.021500,32.925293,28.742513
214,pds,0.003022,0.005150,0.021500,53.388184,29.671933
215,sps,0.018360,0.008950,0.018500,69.100830,45.810251
220,s,0.023128,0.005300,0.022000,22.001709,50.428351
221,ds,0.002343,0.004250,0.020000,31.778809,26.592513
222,dds,0.002685,0.005100,0.020000,41.074463,27.785273
223,sdds,0.018154,0.005000,0.020000,49.949219,43.153743
224,p,0.003780,0.004450,0.019200,20.303223,27.429849
225,sp,0.018754,0.007900,0.019200,35.867920,45.853690
226,ps,0.002840,0.004850,0.020000,55.771973,27.689786
227,dps,0.002445,0.004800,0.018500,71.372070,25.744936
228,p,0.003780,0.005300,0.022000,22.157715,31.079849
229,dp,0.002464,0.004750,0.022000,38.990234,29.214344
230,sdp,0.018492,0.007900,0.018500,48.265625,44.891971
231,dsd,0.002613,0.005550,0.020000,57.578369,28.162551
232,d,0.002385,0.008450,0.019200,23.502441,30.035393
233,pd,0.002977,0.004950,0.021500,44.420898,29.427001
234,sp,0.018754,0.005200,0.018500,60.108154,42.453690
235,dsp,0.002685,0.006350,0.020000,69.313965,29.034513
236,p,0.003780,0.006950,0.021500,20.599609,32.229849
237,dp,0.002464,0.003900,0.018500,36.370850,24.864344
238,pd,0.002977,0.004650,0.018500,57.842285,26.127001
239,sp,0.018754,0.005400,0.018500,75.136719,42.653690
240,p,0.003780,0.005500,0.018500,35.303711,27.779849
241,sp,0.018754,0.005250,0.018500,50.956299,42.503690
242,ssp,0.018787,0.004200,0.021500,59.820312,44.487195
243,dss,0.002842,0.012050,0.019200,68.955078,34.091615
244,d,0.002385,0.004550,0.022000,24.115967,28.935393
245,sd,0.018668,0.004550,0.019200,33.230225,42.417773
246,dsd,0.002613,0.004700,0.019200,42.307129,26.512551
247,ddsd,0.002653,0.006050,0.018500,52.032471,27.203469
248,d,0.002385,0.004000,0.021500,9.362549,27.885393
249,dd,0.002426,0.005200,0.019200,18.414062,26.825915
250,sdd,0.018511,0.004000,0.022000,27.285889,44.510933
251,dsdd,0.002830,0.004650,0.022000,36.160645,29.479964
252,d,0.002385,0.004450,0.019200,23.816650,26.035393
253,pd,0.002977,0.005450,0.019200,44.794922,27.627001
254,pp,0.002838,0.006500,0.019200,71.304932,28.538325
255,dp,0.002464,0.005450,0.019200,86.982666,27.114344
256,p,0.003780,0.008250,0.022000,36.206055,34.029849
257,sp,0.018754,0.004950,0.018500,53.373291,42.203690
258,ssp,0.018787,0.005150,0.019200,62.735352,43.137195
259,dssp,0.002732,0.005150,0.019200,72.114746,27.081810
260,d,0.002385,0.022500,0.021500,24.214844,46.385393
261,sd,0.018668,0.005150,0.022000,33.577881,45.817773
262,psd,0.003139,0.005450,0.021500,53.983398,30.088792
263,spsd,0.018622,0.005700,0.019200,69.397461,43.521502
264,d,0.002385,0.010350,0.020000,9.679199,32.735393
265,pd,0.002977,0.004750,0.020000,32.031738,27.727001
266,sp,0.018754,0.004400,0.019200,49.627930,42.353690
267,ssp,0.018787,0.006150,0.019200,58.975586,44.137195
268,s,0.023128,0.004900,0.022000,22.786377,50.028351
269,ds,0.002343,0.004600,0.019200,32.850342,26.142513
270,pds,0.003022,0.004650,0.018500,53.445557,26.171933
271,p,0.003780,0.004900,0.019200,80.369141,27.879849
272,p,0.003780,0.005850,0.019200,35.352295,28.829849
273,pp,0.002838,0.005750,0.019200,62.192383,27.788325
274,pp,0.002838,0.005800,0.021500,88.982666,30.138325
275,dp,0.002464,0.005750,0.020000,106.506836,28.214344
276,s,0.023128,0.005800,0.020000,22.786377,48.928351
277,ss,0.018821,0.004900,0.022000,32.285645,45.720769
278,dss,0.002842,0.004800,0.021500,41.087646,29.141615
279,ddss,0.002785,0.004650,0.022000,50.152344,29.435416
280,p,0.003780,0.004250,0.022000,35.298584,30.029849
281,dp,0.002464,0.004850,0.019200,51.260010,26.514344
282,sdp,0.018492,0.004300,0.020000,60.246826,42.791971
283,ssd,0.018735,0.007400,0.021500,69.103760,47.634503
284,d,0.002385,0.006700,0.021500,23.048584,30.585393
285,pd,0.002977,0.005100,0.019200,44.023926,27.277001
286,dp,0.002464,0.004800,0.022000,59.824707,29.264344
287,pd,0.002977,0.005000,0.019200,80.015869,27.177001
288,s,0.023128,0.004350,0.022000,22.479736,49.478351
289,ds,0.002343,0.005450,0.022000,32.730469,29.792513
290,dds,0.002685,0.005550,0.019200,41.891357,27.435273
291,pdds,0.002946,0.005850,0.018500,62.233398,27.295651
292,d,0.002385,0.004300,0.018500,23.679443,25.185393
293,pd,0.002977,0.005200,0.019200,45.507324,27.377001
294,sp,0.018754,0.005850,0.022000,61.139404,46.603690
295,dsp,0.002685,0.005850,0.018500,69.998047,27.034513
296,d,0.002385,0.005100,0.018500,23.690430,25.985393
297,dd,0.002426,0.004550,0.021500,33.455078,28.475915
298,sdd,0.018511,0.004200,0.020000,42.340332,42.710933
299,ssd,0.018735,0.004500,0.020000,51.305908,43.234503
300,d,0.002385,0.004650,0.019200,17.846436,26.235393
301,pd,0.002977,0.005100,0.020000,39.339844,28.077001
302,sp,0.018754,0.004450,0.021500,54.867920,44.703690
303,ssp,0.018787,0.005200,0.019200,63.602295,43.187195
304,s,0.023128,0.004900,0.020000,22.650391,48.028351
305,ds,0.002343,0.005650,0.022000,32.312500,29.992513
306,pds,0.003022,0.010350,0.021500,52.458252,34.871933
307,sps,0.018360,0.006400,0.019200,67.783936,43.960251
312,d,0.002385,0.006400,0.018500,23.718018,27.285393
313,sd,0.018668,0.010900,0.019200,33.585205,48.767773
314,dsd,0.002613,0.004800,0.022000,42.389404,29.412551
315,dds,0.002685,0.004150,0.018500,51.422119,25.335273
308,s,0.023128,0.004650,0.019200,22.670898,46.978351
309,ss,0.018821,0.003400,0.019200,32.212646,41.420769
310,dss,0.002842,0.007450,0.020000,41.164551,30.291615
311,sdss,0.018223,0.004750,0.021500,50.413330,44.472624
316,p,0.003780,0.004900,0.018500,35.242676,27.179849
317,dp,0.002464,0.006700,0.022000,51.628906,31.164344
318,pd,0.002977,0.004150,0.019200,71.826660,26.327001
319,sp,0.018754,0.004300,0.020000,87.377930,43.053690
320,s,0.023128,0.009500,0.020000,23.117920,52.628351
321,ss,0.018821,0.004200,0.018500,32.638916,41.520769
322,dss,0.002842,0.004250,0.021500,41.493164,28.591615
323,ddss,0.002785,0.005100,0.022000,50.617920,29.885416
328,s,0.023128,0.004650,0.019200,23.231445,46.978351
329,ps,0.002840,0.004850,0.018500,44.392334,26.189786
330,dps,0.002445,0.004400,0.018500,60.536621,25.344936
331,ddps,0.002746,0.004900,0.020000,69.696289,27.645776
324,d,0.002385,0.005150,0.021500,23.332031,29.035393
325,sd,0.018668,0.005100,0.020000,33.058838,43.767773
326,ps,0.002840,0.007250,0.018500,53.239014,28.589786
327,dps,0.002445,0.004800,0.020000,69.519531,27.244936
332,s,0.023128,0.005350,0.022000,8.788574,50.478351
333,ss,0.018821,0.007000,0.022000,17.483643,47.820769
334,dss,0.002842,0.004350,0.022000,26.759521,29.191615
335,pdss,0.002957,0.004250,0.021500,47.111084,28.706682
336,d,0.002385,0.007850,0.021500,23.357422,31.735393
337,pd,0.002977,0.005150,0.018500,45.727295,26.627001
338,pp,0.002838,0.006600,0.020000,72.718506,29.438325
339,dp,0.002464,0.005450,0.020000,89.237549,27.914344
340,s,0.023128,0.005150,0.022000,9.510254,50.278351
341,ss,0.018821,0.006500,0.018500,18.164551,43.820769
342,pss,0.002833,0.008100,0.019200,38.520020,30.132709
343,pp,0.002838,0.008950,0.021500,65.455322,33.288325
344,p,0.003780,0.005450,0.019200,34.893555,28.429849
345,sp,0.018754,0.005150,0.021500,50.378906,45.403690
346,ps,0.002840,0.005850,0.020000,71.575439,28.689786
347,dps,0.002445,0.007500,0.018500,88.912354,28.444936
348,s,0.023128,0.007100,0.022000,23.458008,52.228351
349,ss,0.018821,0.004000,0.020000,33.063965,42.820769
350,sss,0.019288,0.006000,0.018500,41.712402,43.788093
351,dsss,0.003039,0.005850,0.019200,50.822998,28.088978
356,d,0.002385,0.008050,0.021500,14.614746,31.935393
357,pd,0.002977,0.005100,0.021500,36.034912,29.577001
358,sp,0.018754,0.004850,0.018500,52.221191,42.103690
359,ssp,0.018787,0.006000,0.020000,60.972412,44.787195
352,s,0.023128,0.005700,0.019200,23.215332,48.028351
353,ds,0.002343,0.004200,0.020000,33.509521,26.542513
354,sds,0.018566,0.015550,0.019200,42.412354,53.316086
355,dsds,0.002713,0.004500,0.020000,51.278564,27.213025
364,s,0.023128,0.005350,0.018500,9.324463,46.978351
365,ds,0.002343,0.005100,0.019200,18.520020,26.642513
366,pds,0.003022,0.004500,0.019200,39.325439,26.721933
367,dps,0.002445,0.006300,0.021500,55.363037,30.244936
360,p,0.003780,0.005450,0.021500,34.952148,30.729849
361,pp,0.002838,0.004950,0.020000,61.631836,27.788325
362,sp,0.018754,0.004550,0.020000,77.251709,43.303690
363,ps,0.002840,0.008750,0.019200,97.752686,30.789786
368,p,0.003780,0.008400,0.020000,34.529297,32.179849
369,sp,0.018754,0.004500,0.019200,50.391113,42.453690
370,ps,0.002840,0.006450,0.022000,70.486816,31.289786
371,dps,0.002445,0.005300,0.018500,86.747559,26.244936
372,s,0.023128,0.004500,0.020000,9.630615,47.628351
373,ds,0.002343,0.003800,0.018500,18.843750,24.642513
374,dds,0.002685,0.005600,0.022000,28.354248,30.285273
375,ddds,0.002761,0.005050,0.019200,37.562256,27.010792
376,d,0.002385,0.004700,0.019200,19.929932,26.285393
377,sd,0.018668,0.004950,0.020000,31.032715,43.617773
378,ps,0.002840,0.004400,0.022000,55.479248,29.239786
379,dp,0.002464,0.004950,0.018500,75.491943,25.914344
388,d,0.002385,0.005500,0.021500,19.455078,29.385393
389,pd,0.002977,0.004800,0.020000,40.729492,27.777001
390,dp,0.002464,0.005150,0.019200,56.516602,26.814344
391,sdp,0.018492,0.005600,0.021500,65.400879,45.591971
384,s,0.023128,0.006950,0.020000,23.020264,50.078351
385,ps,0.002840,0.012000,0.018500,44.171875,33.339786
386,pps,0.002854,0.005400,0.018500,71.400146,26.754053
387,dp,0.002464,0.007250,0.021500,87.366699,31.214344
380,s,0.023128,0.005000,0.020000,22.755371,48.128351
381,ss,0.018821,0.004300,0.018500,32.375488,41.620769
382,pss,0.002833,0.006200,0.019200,54.978271,28.232709
383,pp,0.002838,0.003650,0.019200,84.792480,25.688325
396,d,0.002385,0.005300,0.019200,24.641357,26.885393
397,dd,0.002426,0.004800,0.021500,34.701416,28.725915
398,ddd,0.002493,0.005100,0.018500,44.152100,26.093417
399,pdd,0.003045,0.007050,0.019200,64.661865,29.294804
400,d,0.002385,0.004600,0.018500,23.493896,25.485393
401,dd,0.002426,0.004600,0.020000,33.358398,27.025915
402,pd,0.002977,0.004700,0.020000,53.552246,27.677001
403,dp,0.002464,0.006650,0.018500,69.669189,27.614344
392,d,0.002385,0.007450,0.020000,10.640137,29.835393
393,dd,0.002426,0.004750,0.019200,21.668213,26.375915
394,ddd,0.002493,0.007900,0.020000,31.732178,30.393417
395,sddd,0.017932,0.004600,0.021500,41.508789,44.031734
404,d,0.002385,0.008600,0.019200,23.403564,30.185393
405,pd,0.002977,0.005600,0.019200,44.474854,27.777001
406,pp,0.002838,0.004650,0.020000,71.613770,27.488325
407,sp,0.018754,0.007250,0.019200,87.358154,45.203690
408,d,0.002385,0.006400,0.021500,23.110352,30.285393
409,sd,0.018668,0.010050,0.018500,32.588867,47.217773
410,dsd,0.002613,0.004800,0.020000,41.706299,27.412551
411,ddsd,0.002653,0.009550,0.019200,50.992920,31.403469
412,p,0.003780,0.004700,0.020000,31.042480,28.479849
413,dp,0.002464,0.005500,0.020000,47.390625,27.964344
414,sdp,0.018492,0.004800,0.020000,56.254639,43.291971
415,ssd,0.018735,0.004500,0.020000,64.972656,43.234503
420,d,0.002385,0.005200,0.018500,9.488770,26.085393
421,sd,0.018668,0.005400,0.018500,18.376709,42.567773
422,dsd,0.002613,0.009150,0.021500,27.388184,33.262551
423,sds,0.018566,0.004500,0.019200,36.631348,42.266086
416,d,0.002385,0.007250,0.021500,21.334229,31.135393
417,pd,0.002977,0.005200,0.019200,42.176270,27.377001
418,dp,0.002464,0.004250,0.018500,58.169922,25.214344
419,pd,0.002977,0.004200,0.020000,78.395020,27.177001
424,d,0.002385,0.004750,0.020000,9.916992,27.135393
425,sd,0.018668,0.005650,0.018500,19.205811,42.817773
426,dsd,0.002613,0.003700,0.019200,28.087402,25.512551
427,pds,0.003022,0.013100,0.018500,48.346680,34.621933
428,s,0.023128,0.021400,0.020000,22.838379,64.528351
429,ss,0.018821,0.004200,0.018500,32.578369,41.520769
430,pss,0.002833,0.004250,0.021500,52.967285,28.582709
431,pps,0.002854,0.004500,0.019200,79.951416,26.554053
432,p,0.003780,0.004350,0.022000,24.767822,30.129849
433,sp,0.018754,0.005050,0.021500,42.040039,45.303690
434,ssp,0.018787,0.006350,0.020000,51.364502,45.137195
435,dss,0.002842,0.004800,0.018500,60.812744,26.141615
436,d,0.002385,0.004250,0.020000,23.688232,26.635393
437,pd,0.002977,0.008550,0.018500,44.606201,30.027001
438,dp,0.002464,0.004450,0.020000,60.455078,26.914344
439,sdp,0.018492,0.005150,0.018500,69.692627,42.141971
444,s,0.023128,0.008150,0.018500,9.456055,49.778351
445,ds,0.002343,0.006550,0.021500,18.846436,30.392513
446,pds,0.003022,0.006500,0.022000,39.517578,31.521933
447,dps,0.002445,0.009450,0.018500,55.914307,30.394936
448,d,0.002385,0.005250,0.018500,17.070068,26.135393
449,pd,0.002977,0.004850,0.020000,39.142090,27.827001
450,dp,0.002464,0.009200,0.021500,55.013184,33.164344
451,ddp,0.002502,0.008600,0.018500,64.254150,29.601712
440,s,0.023128,0.005550,0.022000,23.235107,50.678351
441,ds,0.002343,0.004850,0.018500,33.201660,25.692513
442,sds,0.018566,0.004300,0.019200,42.097656,42.066086
443,pss,0.002833,0.004750,0.021500,62.529053,29.082709
456,s,0.023128,0.005200,0.019200,11.695801,47.528351
457,ds,0.002343,0.003500,0.019200,22.030273,25.042513
458,sds,0.018566,0.008200,0.018500,32.214355,45.266086
459,pss,0.002833,0.005150,0.021500,54.058350,29.482709
452,s,0.023128,0.005250,0.018500,24.092041,46.878351
453,ss,0.018821,0.006050,0.019200,35.197266,44.070769
454,sss,0.019288,0.004800,0.021500,43.897949,45.588093
455,psss,0.002892,0.004400,0.022000,64.263672,29.292287
460,p,0.003780,0.003950,0.022000,35.112549,29.729849
461,pp,0.002838,0.004450,0.021500,62.514648,28.788325
462,sp,0.018754,0.006600,0.021500,78.399902,46.853690
463,dsp,0.002685,0.008150,0.019200,87.916016,30.034513
